1597989504.000000,2020-0821-1458-24-000
4.000000,hz
0.000000,2020-0821-1458-24-000
0.567664,2020-0821-1458-24-250
0.631734,2020-0821-1458-24-500
0.636860,2020-0821-1458-24-750
0.639423,2020-0821-1458-25-000
0.639423,2020-0821-1458-25-250
0.639423,2020-0821-1458-25-500
0.639423,2020-0821-1458-25-750
0.638141,2020-0821-1458-26-000
0.639423,2020-0821-1458-26-250
0.638141,2020-0821-1458-26-500
0.639423,2020-0821-1458-26-750
0.639423,2020-0821-1458-27-000
0.639423,2020-0821-1458-27-250
0.638141,2020-0821-1458-27-500
0.638141,2020-0821-1458-27-750
0.636860,2020-0821-1458-28-000
0.634297,2020-0821-1458-28-250
0.634297,2020-0821-1458-28-500
0.636860,2020-0821-1458-28-750
0.640704,2020-0821-1458-29-000
0.640704,2020-0821-1458-29-250
0.645830,2020-0821-1458-29-500
0.648393,2020-0821-1458-29-750
0.649674,2020-0821-1458-30-000
0.652237,2020-0821-1458-30-250
0.648393,2020-0821-1458-30-500
0.647111,2020-0821-1458-30-750
0.644548,2020-0821-1458-31-000
0.644548,2020-0821-1458-31-250
0.636860,2020-0821-1458-31-500
0.635579,2020-0821-1458-31-750
0.635579,2020-0821-1458-32-000
0.635579,2020-0821-1458-32-250
0.633016,2020-0821-1458-32-500
0.634297,2020-0821-1458-32-750
0.634297,2020-0821-1458-33-000
0.634297,2020-0821-1458-33-250
0.630453,2020-0821-1458-33-500
0.627890,2020-0821-1458-33-750
0.630453,2020-0821-1458-34-000
0.630453,2020-0821-1458-34-250
0.627890,2020-0821-1458-34-500
0.622764,2020-0821-1458-34-750
0.624046,2020-0821-1458-35-000
0.622764,2020-0821-1458-35-250
0.620202,2020-0821-1458-35-500
0.625327,2020-0821-1458-35-750
0.626609,2020-0821-1458-36-000
0.620202,2020-0821-1458-36-250
0.618920,2020-0821-1458-36-500
0.620202,2020-0821-1458-36-750
0.621483,2020-0821-1458-37-000
0.618920,2020-0821-1458-37-250
0.618920,2020-0821-1458-37-500
0.618920,2020-0821-1458-37-750
0.617639,2020-0821-1458-38-000
0.615076,2020-0821-1458-38-250
0.615076,2020-0821-1458-38-500
0.615076,2020-0821-1458-38-750
0.611232,2020-0821-1458-39-000
0.609950,2020-0821-1458-39-250
0.613795,2020-0821-1458-39-500
0.615076,2020-0821-1458-39-750
0.613795,2020-0821-1458-40-000
0.616357,2020-0821-1458-40-250
0.600980,2020-0821-1458-40-500
0.599699,2020-0821-1458-40-750
0.609950,2020-0821-1458-41-000
0.607388,2020-0821-1458-41-250
0.606106,2020-0821-1458-41-500
0.604825,2020-0821-1458-41-750
0.609950,2020-0821-1458-42-000
0.613795,2020-0821-1458-42-250
0.602262,2020-0821-1458-42-500
0.603543,2020-0821-1458-42-750
0.603543,2020-0821-1458-43-000
0.600980,2020-0821-1458-43-250
