1597993592.000000,2020-0821-1606-32-000
4.000000,hz
0.000000,2020-0821-1606-32-000
0.827840,2020-0821-1606-32-250
1.175389,2020-0821-1606-32-500
1.613726,2020-0821-1606-32-750
2.091819,2020-0821-1606-33-000
2.580265,2020-0821-1606-33-250
3.102121,2020-0821-1606-33-500
3.597363,2020-0821-1606-33-750
4.094190,2020-0821-1606-34-000
4.591938,2020-0821-1606-34-250
5.091109,2020-0821-1606-34-500
5.590512,2020-0821-1606-34-750
6.089562,2020-0821-1606-35-000
6.588916,2020-0821-1606-35-250
7.088139,2020-0821-1606-35-500
7.587332,2020-0821-1606-35-750
8.086977,2020-0821-1606-36-000
8.584479,2020-0821-1606-36-250
9.078930,2020-0821-1606-36-500
9.232116,2020-0821-1606-36-750
9.305161,2020-0821-1606-37-000
9.412806,2020-0821-1606-37-250
9.499947,2020-0821-1606-37-500
9.566979,2020-0821-1606-37-750
9.525972,2020-0821-1606-38-000
9.436268,2020-0821-1606-38-250
9.355535,2020-0821-1606-38-500
9.256860,2020-0821-1606-38-750
9.179971,2020-0821-1606-39-000
9.076171,2020-0821-1606-39-250
8.987748,2020-0821-1606-39-500
8.933926,2020-0821-1606-39-750
8.870737,2020-0821-1606-40-000
8.822041,2020-0821-1606-40-250
8.774626,2020-0821-1606-40-500
8.759248,2020-0821-1606-40-750
8.743870,2020-0821-1606-41-000
8.738744,2020-0821-1606-41-250
8.729774,2020-0821-1606-41-500
8.705425,2020-0821-1606-41-750
8.690047,2020-0821-1606-42-000
8.663136,2020-0821-1606-42-250
8.646477,2020-0821-1606-42-500
8.631099,2020-0821-1606-42-750
8.618284,2020-0821-1606-43-000
8.615721,2020-0821-1606-43-250
8.622128,2020-0821-1606-43-500
8.625973,2020-0821-1606-43-750
8.629818,2020-0821-1606-44-000
8.623410,2020-0821-1606-44-250
8.610596,2020-0821-1606-44-500
8.605470,2020-0821-1606-44-750
8.609314,2020-0821-1606-45-000
8.595218,2020-0821-1606-45-250
8.581121,2020-0821-1606-45-500
8.556773,2020-0821-1606-45-750
8.542677,2020-0821-1606-46-000
8.538832,2020-0821-1606-46-250
8.534987,2020-0821-1606-46-500
8.526017,2020-0821-1606-46-750
8.504232,2020-0821-1606-47-000
8.479884,2020-0821-1606-47-250
8.476039,2020-0821-1606-47-500
8.446565,2020-0821-1606-47-750
8.450410,2020-0821-1606-48-000
8.428624,2020-0821-1606-48-250
8.416402,2020-0821-1606-48-500
8.408712,2020-0821-1606-48-750
8.408712,2020-0821-1606-49-000
8.406150,2020-0821-1606-49-250
8.401024,2020-0821-1606-49-500
8.393335,2020-0821-1606-49-750
8.383083,2020-0821-1606-50-000
8.394616,2020-0821-1606-50-250
8.411276,2020-0821-1606-50-500
8.404868,2020-0821-1606-50-750
8.402306,2020-0821-1606-51-000
8.553520,2020-0821-1606-51-250
8.741899,2020-0821-1606-51-500
8.941811,2020-0821-1606-51-750
9.366672,2020-0821-1606-52-000
9.583242,2020-0821-1606-52-250
10.112892,2020-0821-1606-52-500
10.615690,2020-0821-1606-52-750
11.009242,2020-0821-1606-53-000
11.119669,2020-0821-1606-53-250
10.951795,2020-0821-1606-53-500
10.648083,2020-0821-1606-53-750
10.340526,2020-0821-1606-54-000
10.019936,2020-0821-1606-54-250
9.835402,2020-0821-1606-54-500
9.671235,2020-0821-1606-54-750
9.655858,2020-0821-1606-55-000
9.607162,2020-0821-1606-55-250
9.531553,2020-0821-1606-55-500
9.450820,2020-0821-1606-55-750
9.345283,2020-0821-1606-56-000
9.245327,2020-0821-1606-56-250
9.169719,2020-0821-1606-56-500
9.110771,2020-0821-1606-56-750
9.054385,2020-0821-1606-57-000
9.004408,2020-0821-1606-57-250
8.989030,2020-0821-1606-57-500
8.960837,2020-0821-1606-57-750
8.947626,2020-0821-1606-58-000
8.932248,2020-0821-1606-58-250
8.905337,2020-0821-1606-58-500
8.889959,2020-0821-1606-58-750
8.877144,2020-0821-1606-59-000
8.868174,2020-0821-1606-59-250
8.859203,2020-0821-1606-59-500
8.836137,2020-0821-1606-59-750
