1597991432.000000,2020-0821-1530-32-000
4.000000,hz
0.000000,2020-0821-1530-32-000
0.829071,2020-0821-1530-32-250
1.176600,2020-0821-1530-32-500
1.614910,2020-0821-1530-32-750
2.092975,2020-0821-1530-33-000
2.581391,2020-0821-1530-33-250
3.103216,2020-0821-1530-33-500
3.598428,2020-0821-1530-33-750
4.095225,2020-0821-1530-34-000
4.592943,2020-0821-1530-34-250
5.092084,2020-0821-1530-34-500
5.591456,2020-0821-1530-34-750
6.090477,2020-0821-1530-35-000
6.589801,2020-0821-1530-35-250
7.088994,2020-0821-1530-35-500
7.588156,2020-0821-1530-35-750
8.087771,2020-0821-1530-36-000
8.585244,2020-0821-1530-36-250
9.084790,2020-0821-1530-36-500
9.179022,2020-0821-1530-36-750
8.940681,2020-0821-1530-37-000
8.405051,2020-0821-1530-37-250
8.008407,2020-0821-1530-37-500
8.105794,2020-0821-1530-37-750
8.091699,2020-0821-1530-38-000
8.218558,2020-0821-1530-38-250
8.280066,2020-0821-1530-38-500
8.245467,2020-0821-1530-38-750
8.218558,2020-0821-1530-39-000
8.209588,2020-0821-1530-39-250
8.207026,2020-0821-1530-39-500
8.185242,2020-0821-1530-39-750
8.169865,2020-0821-1530-40-000
8.176271,2020-0821-1530-40-250
8.190367,2020-0821-1530-40-500
8.191648,2020-0821-1530-40-750
8.157050,2020-0821-1530-41-000
8.128860,2020-0821-1530-41-250
8.113482,2020-0821-1530-41-500
8.099387,2020-0821-1530-41-750
8.051975,2020-0821-1530-42-000
8.025065,2020-0821-1530-42-250
8.021221,2020-0821-1530-42-500
8.016095,2020-0821-1530-42-750
8.012251,2020-0821-1530-43-000
8.003282,2020-0821-1530-43-250
7.998156,2020-0821-1530-43-500
7.980216,2020-0821-1530-43-750
7.968683,2020-0821-1530-44-000
7.971246,2020-0821-1530-44-250
7.957151,2020-0821-1530-44-500
7.960995,2020-0821-1530-44-750
7.946899,2020-0821-1530-45-000
7.950744,2020-0821-1530-45-250
7.926397,2020-0821-1530-45-500
7.925319,2020-0821-1530-45-750
7.925319,2020-0821-1530-46-000
7.921474,2020-0821-1530-46-250
7.916349,2020-0821-1530-46-500
7.900972,2020-0821-1530-46-750
7.907379,2020-0821-1530-47-000
7.892002,2020-0821-1530-47-250
7.892002,2020-0821-1530-47-500
7.889439,2020-0821-1530-47-750
7.861248,2020-0821-1530-48-000
7.850997,2020-0821-1530-48-250
7.839464,2020-0821-1530-48-500
7.831776,2020-0821-1530-48-750
7.831776,2020-0821-1530-49-000
7.827931,2020-0821-1530-49-250
7.838183,2020-0821-1530-49-500
7.836901,2020-0821-1530-49-750
7.836901,2020-0821-1530-50-000
7.836901,2020-0821-1530-50-250
7.829213,2020-0821-1530-50-500
7.815117,2020-0821-1530-50-750
7.807429,2020-0821-1530-51-000
7.798459,2020-0821-1530-51-250
7.788208,2020-0821-1530-51-500
7.775394,2020-0821-1530-51-750
7.760017,2020-0821-1530-52-000
7.765142,2020-0821-1530-52-250
7.784364,2020-0821-1530-52-500
7.825369,2020-0821-1530-52-750
7.886876,2020-0821-1530-53-000
7.956072,2020-0821-1530-53-250
8.017580,2020-0821-1530-53-500
8.195696,2020-0821-1530-53-750
8.389189,2020-0821-1530-54-000
8.501952,2020-0821-1530-54-250
8.618358,2020-0821-1530-54-500
8.649111,2020-0821-1530-54-750
8.533785,2020-0821-1530-55-000
8.679865,2020-0821-1530-55-250
8.677302,2020-0821-1530-55-500
