1597976852.000000,IBI,2020-0821-1127-32-000
12.640625,0.640625,2020-0821-1127-44-640
13.281250,0.640625,2020-0821-1127-45-281
13.937500,0.656250,2020-0821-1127-45-937
14.625000,0.687500,2020-0821-1127-46-625
15.281250,0.656250,2020-0821-1127-47-281
15.921875,0.640625,2020-0821-1127-47-921
16.578125,0.656250,2020-0821-1127-48-578
17.281250,0.703125,2020-0821-1127-49-281
18.015625,0.734375,2020-0821-1127-50-015
18.718750,0.703125,2020-0821-1127-50-718
19.390625,0.671875,2020-0821-1127-51-390
20.093750,0.703125,2020-0821-1127-52-093
20.812500,0.718750,2020-0821-1127-52-812
21.546875,0.734375,2020-0821-1127-53-546
22.218750,0.671875,2020-0821-1127-54-218
22.906250,0.687500,2020-0821-1127-54-906
23.625000,0.718750,2020-0821-1127-55-625
24.281250,0.656250,2020-0821-1127-56-281
24.937500,0.656250,2020-0821-1127-56-937
25.593750,0.656250,2020-0821-1127-57-593
26.265625,0.671875,2020-0821-1127-58-265
26.968750,0.703125,2020-0821-1127-58-968
27.671875,0.703125,2020-0821-1127-59-671
28.421875,0.750000,2020-0821-1128-00-421
29.218750,0.796875,2020-0821-1128-01-218
30.000000,0.781250,2020-0821-1128-02-000
30.718750,0.718750,2020-0821-1128-02-718
31.484375,0.765625,2020-0821-1128-03-484
32.250000,0.765625,2020-0821-1128-04-250
32.953125,0.703125,2020-0821-1128-04-953
33.656250,0.703125,2020-0821-1128-05-656
34.343750,0.687500,2020-0821-1128-06-343
35.046875,0.703125,2020-0821-1128-07-046
35.703125,0.656250,2020-0821-1128-07-703
36.390625,0.687500,2020-0821-1128-08-390
52.203125,0.671875,2020-0821-1128-24-203
52.875000,0.671875,2020-0821-1128-24-875
53.531250,0.656250,2020-0821-1128-25-531
54.156250,0.625000,2020-0821-1128-26-156
54.859375,0.703125,2020-0821-1128-26-859
55.500000,0.640625,2020-0821-1128-27-500
56.156250,0.656250,2020-0821-1128-28-156
56.828125,0.671875,2020-0821-1128-28-828
57.468750,0.640625,2020-0821-1128-29-468
58.125000,0.656250,2020-0821-1128-30-125
58.796875,0.671875,2020-0821-1128-30-796
65.468750,0.671875,2020-0821-1128-37-468
66.140625,0.671875,2020-0821-1128-38-140
66.875000,0.734375,2020-0821-1128-38-875
67.578125,0.703125,2020-0821-1128-39-578
68.140625,0.562500,2020-0821-1128-40-140
68.859375,0.718750,2020-0821-1128-40-859
69.484375,0.625000,2020-0821-1128-41-484
70.125000,0.640625,2020-0821-1128-42-125
70.734375,0.609375,2020-0821-1128-42-734
71.359375,0.625000,2020-0821-1128-43-359
71.984375,0.625000,2020-0821-1128-43-984
72.625000,0.640625,2020-0821-1128-44-625
73.234375,0.609375,2020-0821-1128-45-234
77.687500,0.593750,2020-0821-1128-49-687
78.296875,0.609375,2020-0821-1128-50-296
78.906250,0.609375,2020-0821-1128-50-906
79.484375,0.578125,2020-0821-1128-51-484
80.093750,0.609375,2020-0821-1128-52-093
80.703125,0.609375,2020-0821-1128-52-703
81.343750,0.640625,2020-0821-1128-53-343
81.968750,0.625000,2020-0821-1128-53-968
82.609375,0.640625,2020-0821-1128-54-609
83.265625,0.656250,2020-0821-1128-55-265
83.937500,0.671875,2020-0821-1128-55-937
84.578125,0.640625,2020-0821-1128-56-578
85.218750,0.640625,2020-0821-1128-57-218
85.859375,0.640625,2020-0821-1128-57-859,Sess01_script01_User001F_001
86.500000,0.640625,2020-0821-1128-58-500,Sess01_script01_User001F_001
87.078125,0.578125,2020-0821-1128-59-078,Sess01_script01_User001F_001
87.812500,0.734375,2020-0821-1128-59-812
