1597978704.000000,IBI,2020-0821-1158-24-000
12.421875,0.703125,2020-0821-1158-36-421
13.125000,0.703125,2020-0821-1158-37-125
13.859375,0.734375,2020-0821-1158-37-859
14.562500,0.703125,2020-0821-1158-38-562
15.234375,0.671875,2020-0821-1158-39-234
15.937500,0.703125,2020-0821-1158-39-937
16.625000,0.687500,2020-0821-1158-40-625
17.312500,0.687500,2020-0821-1158-41-312
17.953125,0.640625,2020-0821-1158-41-953
18.609375,0.656250,2020-0821-1158-42-609
19.296875,0.687500,2020-0821-1158-43-296
20.031250,0.734375,2020-0821-1158-44-031
20.687500,0.656250,2020-0821-1158-44-687
21.359375,0.671875,2020-0821-1158-45-359
22.046875,0.687500,2020-0821-1158-46-046
22.750000,0.703125,2020-0821-1158-46-750
23.406250,0.656250,2020-0821-1158-47-406
24.062500,0.656250,2020-0821-1158-48-062
24.765625,0.703125,2020-0821-1158-48-765
42.093750,0.671875,2020-0821-1159-06-093
42.765625,0.671875,2020-0821-1159-06-765
70.484375,0.656250,2020-0821-1159-34-484
71.140625,0.656250,2020-0821-1159-35-140
71.796875,0.656250,2020-0821-1159-35-796
72.437500,0.640625,2020-0821-1159-36-437
73.125000,0.687500,2020-0821-1159-37-125
73.859375,0.734375,2020-0821-1159-37-859
74.546875,0.687500,2020-0821-1159-38-546
75.234375,0.687500,2020-0821-1159-39-234
75.921875,0.687500,2020-0821-1159-39-921
76.468750,0.546875,2020-0821-1159-40-468
77.203125,0.734375,2020-0821-1159-41-203
77.828125,0.625000,2020-0821-1159-41-828
81.015625,0.703125,2020-0821-1159-45-015
81.703125,0.687500,2020-0821-1159-45-703
82.406250,0.703125,2020-0821-1159-46-406
83.109375,0.703125,2020-0821-1159-47-109
83.796875,0.687500,2020-0821-1159-47-796
84.531250,0.734375,2020-0821-1159-48-531
85.265625,0.734375,2020-0821-1159-49-265
85.953125,0.687500,2020-0821-1159-49-953
86.625000,0.671875,2020-0821-1159-50-625
87.312500,0.687500,2020-0821-1159-51-312
87.984375,0.671875,2020-0821-1159-51-984
88.687500,0.703125,2020-0821-1159-52-687
89.343750,0.656250,2020-0821-1159-53-343
90.000000,0.656250,2020-0821-1159-54-000
90.656250,0.656250,2020-0821-1159-54-656
91.312500,0.656250,2020-0821-1159-55-312
95.812500,0.656250,2020-0821-1159-59-812
96.406250,0.593750,2020-0821-1200-00-406
97.093750,0.687500,2020-0821-1200-01-093
97.718750,0.625000,2020-0821-1200-01-718
98.343750,0.625000,2020-0821-1200-02-343
98.968750,0.625000,2020-0821-1200-02-968
99.625000,0.656250,2020-0821-1200-03-625
100.296875,0.671875,2020-0821-1200-04-296
100.921875,0.625000,2020-0821-1200-04-921
101.578125,0.656250,2020-0821-1200-05-578
