1597978488.000000,2020-0821-1154-48-000
4.000000,hz
0.000000,2020-0821-1154-48-000
0.829071,2020-0821-1154-48-250
1.176600,2020-0821-1154-48-500
1.614910,2020-0821-1154-48-750
2.092975,2020-0821-1154-49-000
2.560888,2020-0821-1154-49-250
2.452260,2020-0821-1154-49-500
2.480452,2020-0821-1154-49-750
2.453542,2020-0821-1154-50-000
2.453542,2020-0821-1154-50-250
2.431758,2020-0821-1154-50-500
2.434321,2020-0821-1154-50-750
2.411255,2020-0821-1154-51-000
2.412537,2020-0821-1154-51-250
2.406130,2020-0821-1154-51-500
2.403567,2020-0821-1154-51-750
2.388190,2020-0821-1154-52-000
2.444572,2020-0821-1154-52-250
2.418944,2020-0821-1154-52-500
2.392034,2020-0821-1154-52-750
2.377939,2020-0821-1154-53-000
2.367687,2020-0821-1154-53-250
2.371532,2020-0821-1154-53-500
2.339497,2020-0821-1154-53-750
2.343341,2020-0821-1154-54-000
2.425351,2020-0821-1154-54-250
2.570150,2020-0821-1154-54-500
2.804648,2020-0821-1154-54-750
2.835402,2020-0821-1154-55-000
2.553492,2020-0821-1154-55-250
2.430477,2020-0821-1154-55-500
2.465075,2020-0821-1154-55-750
2.468919,2020-0821-1154-56-000
2.511205,2020-0821-1154-56-250
2.526582,2020-0821-1154-56-500
2.530427,2020-0821-1154-56-750
2.535552,2020-0821-1154-57-000
2.532989,2020-0821-1154-57-250
2.520175,2020-0821-1154-57-500
2.498391,2020-0821-1154-57-750
2.484296,2020-0821-1154-58-000
2.491984,2020-0821-1154-58-250
2.518894,2020-0821-1154-58-500
2.547085,2020-0821-1154-58-750
2.565024,2020-0821-1154-59-000
2.565024,2020-0821-1154-59-250
2.580401,2020-0821-1154-59-500
2.688040,2020-0821-1154-59-750
2.736733,2020-0821-1155-00-000
2.739296,2020-0821-1155-00-250
2.739296,2020-0821-1155-00-500
2.729045,2020-0821-1155-00-750
2.723919,2020-0821-1155-01-000
2.721356,2020-0821-1155-01-250
2.705979,2020-0821-1155-01-500
2.700854,2020-0821-1155-01-750
2.702135,2020-0821-1155-02-000
2.743140,2020-0821-1155-02-250
2.861030,2020-0821-1155-02-500
3.025050,2020-0821-1155-02-750
3.152498,2020-0821-1155-03-000
3.224257,2020-0821-1155-03-250
3.252448,2020-0821-1155-03-500
3.234509,2020-0821-1155-03-750
3.203755,2020-0821-1155-04-000
3.207599,2020-0821-1155-04-250
3.272951,2020-0821-1155-04-500
3.298579,2020-0821-1155-04-750
3.304986,2020-0821-1155-05-000
3.292172,2020-0821-1155-05-250
3.276795,2020-0821-1155-05-500
3.233227,2020-0821-1155-05-750
3.176845,2020-0821-1155-06-000
3.114056,2020-0821-1155-06-250
3.052548,2020-0821-1155-06-500
3.010262,2020-0821-1155-06-750
2.973101,2020-0821-1155-07-000
2.942347,2020-0821-1155-07-250
2.914156,2020-0821-1155-07-500
2.900061,2020-0821-1155-07-750
2.889810,2020-0821-1155-08-000
2.883403,2020-0821-1155-08-250
2.878277,2020-0821-1155-08-500
2.937222,2020-0821-1155-08-750
3.120463,2020-0821-1155-09-000
3.347272,2020-0821-1155-09-250
3.494634,2020-0821-1155-09-500
3.586506,2020-0821-1155-09-750
3.594194,2020-0821-1155-10-000
3.560878,2020-0821-1155-10-250
3.510903,2020-0821-1155-10-500
3.431456,2020-0821-1155-10-750
