1597983328.000000,2020-0821-1315-28-000
4.000000,hz
0.000000,2020-0821-1315-28-000
0.846297,2020-0821-1315-28-250
1.193533,2020-0821-1315-28-500
1.631475,2020-0821-1315-28-750
2.109136,2020-0821-1315-29-000
2.597141,2020-0821-1315-29-250
3.087976,2020-0821-1315-29-500
3.606335,2020-0821-1315-29-750
4.105268,2020-0821-1315-30-000
4.553568,2020-0821-1315-30-250
4.591300,2020-0821-1315-30-500
4.550330,2020-0821-1315-30-750
4.442782,2020-0821-1315-31-000
4.249453,2020-0821-1315-31-250
4.048441,2020-0821-1315-31-500
3.866634,2020-0821-1315-31-750
3.722635,2020-0821-1315-32-000
3.612527,2020-0821-1315-32-250
3.538268,2020-0821-1315-32-500
3.481933,2020-0821-1315-32-750
3.443523,2020-0821-1315-33-000
3.419012,2020-0821-1315-33-250
3.393405,2020-0821-1315-33-500
3.374200,2020-0821-1315-33-750
3.352434,2020-0821-1315-34-000
3.311464,2020-0821-1315-34-250
3.317866,2020-0821-1315-34-500
3.311464,2020-0821-1315-34-750
3.293539,2020-0821-1315-35-000
3.282016,2020-0821-1315-35-250
3.274334,2020-0821-1315-35-500
3.265372,2020-0821-1315-35-750
3.251288,2020-0821-1315-36-000
3.247447,2020-0821-1315-36-250
3.239765,2020-0821-1315-36-500
3.229523,2020-0821-1315-36-750
3.225682,2020-0821-1315-37-000
3.219280,2020-0821-1315-37-250
3.209038,2020-0821-1315-37-500
3.198795,2020-0821-1315-37-750
3.200075,2020-0821-1315-38-000
3.187272,2020-0821-1315-38-250
3.188552,2020-0821-1315-38-500
3.185992,2020-0821-1315-38-750
3.175749,2020-0821-1315-39-000
3.191113,2020-0821-1315-39-250
3.230803,2020-0821-1315-39-500
3.194954,2020-0821-1315-39-750
3.015708,2020-0821-1315-40-000
3.000344,2020-0821-1315-40-250
2.982419,2020-0821-1315-40-500
3.029792,2020-0821-1315-40-750
3.129657,2020-0821-1315-41-000
3.358836,2020-0821-1315-41-250
3.498392,2020-0821-1315-41-500
3.613621,2020-0821-1315-41-750
3.676358,2020-0821-1315-42-000
3.669956,2020-0821-1315-42-250
3.422853,2020-0821-1315-42-500
3.431815,2020-0821-1315-42-750
3.365238,2020-0821-1315-43-000
3.334510,2020-0821-1315-43-250
3.297380,2020-0821-1315-43-500
3.260251,2020-0821-1315-43-750
3.242326,2020-0821-1315-44-000
3.219280,2020-0821-1315-44-250
3.189833,2020-0821-1315-44-500
3.173188,2020-0821-1315-44-750
3.152703,2020-0821-1315-45-000
3.124536,2020-0821-1315-45-250
3.221841,2020-0821-1315-45-500
3.419012,2020-0821-1315-45-750
3.653312,2020-0821-1315-46-000
3.826156,2020-0821-1315-46-250
3.869687,2020-0821-1315-46-500
3.851763,2020-0821-1315-46-750
3.786466,2020-0821-1315-47-000
3.690441,2020-0821-1315-47-250
3.593136,2020-0821-1315-47-500
3.508635,2020-0821-1315-47-750
3.435656,2020-0821-1315-48-000
3.385723,2020-0821-1315-48-250
3.353715,2020-0821-1315-48-500
3.317866,2020-0821-1315-48-750
3.292259,2020-0821-1315-49-000
3.282016,2020-0821-1315-49-250
3.257690,2020-0821-1315-49-500
3.242326,2020-0821-1315-49-750
3.234644,2020-0821-1315-50-000
3.224401,2020-0821-1315-50-250
3.210318,2020-0821-1315-50-500
3.212878,2020-0821-1315-50-750
3.205197,2020-0821-1315-51-000
3.192393,2020-0821-1315-51-250
3.189833,2020-0821-1315-51-500
3.191113,2020-0821-1315-51-750
3.179590,2020-0821-1315-52-000
3.173188,2020-0821-1315-52-250
3.159105,2020-0821-1315-52-500
3.142461,2020-0821-1315-52-750
3.124536,2020-0821-1315-53-000
3.136059,2020-0821-1315-53-250
3.129657,2020-0821-1315-53-500
3.106611,2020-0821-1315-53-750
3.091247,2020-0821-1315-54-000
3.089967,2020-0821-1315-54-250
3.146302,2020-0821-1315-54-500
3.133498,2020-0821-1315-54-750
3.151423,2020-0821-1315-55-000
3.157825,2020-0821-1315-55-250
3.156544,2020-0821-1315-55-500
3.155264,2020-0821-1315-55-750
3.160385,2020-0821-1315-56-000
3.145021,2020-0821-1315-56-250
3.174469,2020-0821-1315-56-500
3.182151,2020-0821-1315-56-750
3.178310,2020-0821-1315-57-000
3.175749,2020-0821-1315-57-250
3.164226,2020-0821-1315-57-500
3.170628,2020-0821-1315-57-750
3.179590,2020-0821-1315-58-000
3.175749,2020-0821-1315-58-250
3.174469,2020-0821-1315-58-500
3.178310,2020-0821-1315-58-750
3.171908,2020-0821-1315-59-000
3.162946,2020-0821-1315-59-250
3.157825,2020-0821-1315-59-500
3.151423,2020-0821-1315-59-750
3.148862,2020-0821-1316-00-000
3.143741,2020-0821-1316-00-250
3.143741,2020-0821-1316-00-500
3.139900,2020-0821-1316-00-750
3.130938,2020-0821-1316-01-000
3.128377,2020-0821-1316-01-250
3.138619,2020-0821-1316-01-500
3.141180,2020-0821-1316-01-750
3.141180,2020-0821-1316-02-000
3.142461,2020-0821-1316-02-250
3.136059,2020-0821-1316-02-500
3.130938,2020-0821-1316-02-750
3.128377,2020-0821-1316-03-000
3.127097,2020-0821-1316-03-250
3.121975,2020-0821-1316-03-500
3.110452,2020-0821-1316-03-750
3.111732,2020-0821-1316-04-000
3.106611,2020-0821-1316-04-250
3.098929,2020-0821-1316-04-500
3.088687,2020-0821-1316-04-750
3.087406,2020-0821-1316-05-000
3.074603,2020-0821-1316-05-250
3.074603,2020-0821-1316-05-500
3.068201,2020-0821-1316-05-750
3.069482,2020-0821-1316-06-000
3.073323,2020-0821-1316-06-250
3.129657,2020-0821-1316-06-500
3.312744,2020-0821-1316-06-750
3.559848,2020-0821-1316-07-000
3.759579,2020-0821-1316-07-250
3.876089,2020-0821-1316-07-500
3.896574,2020-0821-1316-07-750
3.872248,2020-0821-1316-08-000
3.804390,2020-0821-1316-08-250
3.710927,2020-0821-1316-08-500
3.614902,2020-0821-1316-08-750
3.529120,2020-0821-1316-09-000
3.458702,2020-0821-1316-09-250
3.429254,2020-0821-1316-09-500
3.417731,2020-0821-1316-09-750
3.398526,2020-0821-1316-10-000
3.381882,2020-0821-1316-10-250
3.367798,2020-0821-1316-10-500
3.398526,2020-0821-1316-10-750
3.516316,2020-0821-1316-11-000
3.650751,2020-0821-1316-11-250
3.741654,2020-0821-1316-11-500
3.772382,2020-0821-1316-11-750
3.754458,2020-0821-1316-12-000
3.712207,2020-0821-1316-12-250
3.637948,2020-0821-1316-12-500
3.561128,2020-0821-1316-12-750
3.488149,2020-0821-1316-13-000
3.433095,2020-0821-1316-13-250
3.388284,2020-0821-1316-13-500
3.353715,2020-0821-1316-13-750
3.329389,2020-0821-1316-14-000
3.310184,2020-0821-1316-14-250
3.307623,2020-0821-1316-14-500
3.330669,2020-0821-1316-14-750
3.370359,2020-0821-1316-15-000
3.401087,2020-0821-1316-15-250
3.413890,2020-0821-1316-15-500
3.407489,2020-0821-1316-15-750
3.393405,2020-0821-1316-16-000,Sess01_script05_User001F_001
3.366518,2020-0821-1316-16-250,Sess01_script05_User001F_001
