1598236757.000000,2020-0824-1139-17-000
4.000000,hz
0.000000,2020-0824-1139-17-000
0.829071,2020-0824-1139-17-250
1.176600,2020-0824-1139-17-500
1.614910,2020-0824-1139-17-750
2.092975,2020-0824-1139-18-000
2.581391,2020-0824-1139-18-250
3.072319,2020-0824-1139-18-500
3.586794,2020-0824-1139-18-750
4.089166,2020-0824-1139-19-000
4.159774,2020-0824-1139-19-250
4.167462,2020-0824-1139-19-500
4.170025,2020-0824-1139-19-750
4.180276,2020-0824-1139-20-000
4.235377,2020-0824-1139-20-250
4.235377,2020-0824-1139-20-500
4.243065,2020-0824-1139-20-750
4.235377,2020-0824-1139-21-000
4.226407,2020-0824-1139-21-250
4.211030,2020-0824-1139-21-500
4.196935,2020-0824-1139-21-750
4.189246,2020-0824-1139-22-000
4.178995,2020-0824-1139-22-250
4.168744,2020-0824-1139-22-500
4.166181,2020-0824-1139-22-750
4.166181,2020-0824-1139-23-000
4.157211,2020-0824-1139-23-250
4.153367,2020-0824-1139-23-500
4.150804,2020-0824-1139-23-750
4.148241,2020-0824-1139-24-000
4.146960,2020-0824-1139-24-250
4.173869,2020-0824-1139-24-500
4.235377,2020-0824-1139-24-750
4.304573,2020-0824-1139-25-000
4.372488,2020-0824-1139-25-250
4.421181,2020-0824-1139-25-500
4.448091,2020-0824-1139-25-750
4.444717,2020-0824-1139-26-000
4.435747,2020-0824-1139-26-250
4.415245,2020-0824-1139-26-500
4.384490,2020-0824-1139-26-750
4.356300,2020-0824-1139-27-000
4.334516,2020-0824-1139-27-250
4.308887,2020-0824-1139-27-500
4.288385,2020-0824-1139-27-750
4.269164,2020-0824-1139-28-000
4.260194,2020-0824-1139-28-250
4.255068,2020-0824-1139-28-500
4.249943,2020-0824-1139-28-750
4.246099,2020-0824-1139-29-000
4.246099,2020-0824-1139-29-250
4.238410,2020-0824-1139-29-500
4.232003,2020-0824-1139-29-750
4.224315,2020-0824-1139-30-000
4.219189,2020-0824-1139-30-250
4.199968,2020-0824-1139-30-500
4.189717,2020-0824-1139-30-750
4.189717,2020-0824-1139-31-000
4.183310,2020-0824-1139-31-250
4.173059,2020-0824-1139-31-500
4.169214,2020-0824-1139-31-750
4.165370,2020-0824-1139-32-000
4.155118,2020-0824-1139-32-250
4.146149,2020-0824-1139-32-500
4.135898,2020-0824-1139-32-750
4.130772,2020-0824-1139-33-000
4.123084,2020-0824-1139-33-250
4.114113,2020-0824-1139-33-500
4.111551,2020-0824-1139-33-750
4.108988,2020-0824-1139-34-000
4.098737,2020-0824-1139-34-250
4.097455,2020-0824-1139-34-500
4.097455,2020-0824-1139-34-750
4.089767,2020-0824-1139-35-000
4.085923,2020-0824-1139-35-250
4.088485,2020-0824-1139-35-500
4.088485,2020-0824-1139-35-750
4.089767,2020-0824-1139-36-000
4.079515,2020-0824-1139-36-250
4.080797,2020-0824-1139-36-500
4.080797,2020-0824-1139-36-750
4.073109,2020-0824-1139-37-000
4.070546,2020-0824-1139-37-250
4.075671,2020-0824-1139-37-500
4.073109,2020-0824-1139-37-750
4.070546,2020-0824-1139-38-000
4.065420,2020-0824-1139-38-250
4.065420,2020-0824-1139-38-500
4.061576,2020-0824-1139-38-750
4.044918,2020-0824-1139-39-000
4.039792,2020-0824-1139-39-250
4.037229,2020-0824-1139-39-500
4.064138,2020-0824-1139-39-750
4.020571,2020-0824-1139-40-000
4.016726,2020-0824-1139-40-250
4.014163,2020-0824-1139-40-500
4.014163,2020-0824-1139-40-750
4.001349,2020-0824-1139-41-000
4.005194,2020-0824-1139-41-250
4.002631,2020-0824-1139-41-500
4.002631,2020-0824-1139-41-750
4.001349,2020-0824-1139-42-000
4.000068,2020-0824-1139-42-250
3.998787,2020-0824-1139-42-500
3.993661,2020-0824-1139-42-750
3.988536,2020-0824-1139-43-000
3.993661,2020-0824-1139-43-250
3.987254,2020-0824-1139-43-500
3.977003,2020-0824-1139-43-750
3.975721,2020-0824-1139-44-000
3.970596,2020-0824-1139-44-250
3.962907,2020-0824-1139-44-500
3.964189,2020-0824-1139-44-750
3.962907,2020-0824-1139-45-000
3.962907,2020-0824-1139-45-250
3.957782,2020-0824-1139-45-500
3.951375,2020-0824-1139-45-750,Sess03_script02_User005M_001
3.952656,2020-0824-1139-46-000,Sess03_script02_User005M_001
3.953938,2020-0824-1139-46-250,Sess03_script02_User005M_001
3.938560,2020-0824-1139-46-500,Sess03_script02_User005M_001
3.943686,2020-0824-1139-46-750,Sess03_script02_User005M_001
3.943686,2020-0824-1139-47-000,Sess03_script02_User005M_001
3.934716,2020-0824-1139-47-250,Sess03_script02_User005M_001
3.928309,2020-0824-1139-47-500,Sess03_script02_User005M_001
3.939371,2020-0824-1139-47-750,Sess03_script02_User005M_001
3.930402,2020-0824-1139-48-000,Sess03_script02_User005M_001
3.925276,2020-0824-1139-48-250,Sess03_script02_User005M_001
3.921432,2020-0824-1139-48-500,Sess03_script02_User005M_001
3.918869,2020-0824-1139-48-750,Sess03_script02_User005M_001
3.913743,2020-0824-1139-49-000,Sess03_script02_User005M_001
3.904773,2020-0824-1139-49-250,Sess03_script02_User005M_001
3.907336,2020-0824-1139-49-500,Sess03_script02_User005M_001
3.904773,2020-0824-1139-49-750,Sess03_script02_User005M_001
3.897085,2020-0824-1139-50-000,Sess03_script02_User005M_001
3.891959,2020-0824-1139-50-250,Sess03_script02_User005M_001
3.898366,2020-0824-1139-50-500,Sess03_script02_User005M_001
3.895803,2020-0824-1139-50-750,Sess03_script02_User005M_001
3.893241,2020-0824-1139-51-000,Sess03_script02_User005M_002
3.893241,2020-0824-1139-51-250,Sess03_script02_User005M_002
3.894522,2020-0824-1139-51-500,Sess03_script02_User005M_002
3.895803,2020-0824-1139-51-750,Sess03_script02_User005M_002
3.886834,2020-0824-1139-52-000,Sess03_script02_User005M_002
3.886834,2020-0824-1139-52-250,Sess03_script02_User005M_002
3.881708,2020-0824-1139-52-500,Sess03_script02_User005M_002
3.876582,2020-0824-1139-52-750,Sess03_script02_User005M_002
3.868894,2020-0824-1139-53-000,Sess03_script02_User005M_002
3.863768,2020-0824-1139-53-250,Sess03_script02_User005M_002
3.865050,2020-0824-1139-53-500,Sess03_script02_User005M_002
