0.000000,0.25,14:33:24.250
0.829071,0.5,14:33:24.500
1.176600,0.75,14:33:24.750
1.614910,1.0,14:33:25.000
2.092975,1.25,14:33:25.250
2.581391,1.5,14:33:25.500
3.103216,1.75,14:33:25.750
3.598428,2.0,14:33:26.000
4.095225,2.25,14:33:26.250
4.592943,2.5,14:33:26.500
5.092084,2.75,14:33:26.750
5.324924,3.0,14:33:27.000
5.359522,3.25,14:33:27.250
5.563266,3.5,14:33:27.500
5.881607,3.75,14:33:27.750
6.071256,4.0,14:33:28.000
6.145153,4.25,14:33:28.250
6.050328,4.5,14:33:28.500
5.901685,4.75,14:33:28.750
5.781232,5.0,14:33:29.000
5.663343,5.25,14:33:29.250
5.553142,5.5,14:33:29.500
5.466006,5.75,14:33:29.750
5.359649,6.0,14:33:30.000
5.266531,6.25,14:33:30.250
5.172988,6.5,14:33:30.500
5.106355,6.75,14:33:30.750
5.058943,7.0,14:33:31.000
5.014094,7.25,14:33:31.250
4.997436,7.5,14:33:31.500
4.988466,7.75,14:33:31.750
4.965400,8.0,14:33:32.000
4.967963,8.25,14:33:32.250
4.965400,8.5,14:33:32.500
4.969244,8.75,14:33:32.750
4.966681,9.0,14:33:33.000
4.966681,9.25,14:33:33.250
4.967963,9.5,14:33:33.500
4.970526,9.75,14:33:33.750
4.974370,10.0,14:33:34.000
4.976933,10.25,14:33:34.250
4.980777,10.5,14:33:34.500
4.985903,10.75,14:33:34.750
4.992310,11.0,14:33:35.000
4.998717,11.25,14:33:35.250
5.001280,11.5,14:33:35.500
5.010250,11.75,14:33:35.750
5.014094,12.0,14:33:36.000
5.019219,12.25,14:33:36.250
5.023064,12.5,14:33:36.500
5.016656,12.75,14:33:36.750
5.032033,13.0,14:33:37.000
5.034596,13.25,14:33:37.250
5.035878,13.5,14:33:37.500
4.943616,13.75,14:33:37.750
4.988466,14.0,14:33:38.000
5.029471,14.25,14:33:38.250
5.090978,14.5,14:33:38.500
5.175551,14.75,14:33:38.750
5.292160,15.0,14:33:39.000
5.408768,15.25,14:33:39.250
5.465149,15.5,14:33:39.500
5.515124,15.75,14:33:39.750
5.483089,16.0,14:33:40.000
5.408768,16.25,14:33:40.250
5.404923,16.5,14:33:40.500
5.554848,16.75,14:33:40.750
5.713743,17.0,14:33:41.000
5.799597,17.25,14:33:41.250
5.775250,17.5,14:33:41.500
5.752185,17.75,14:33:41.750
5.682989,18.0,14:33:42.000
5.603541,18.25,14:33:42.250
5.515124,18.5,14:33:42.500
5.422863,18.75,14:33:42.750
5.315225,19.0,14:33:43.000
5.221682,19.25,14:33:43.250
5.120450,19.5,14:33:43.500
4.994873,19.75,14:33:43.750
4.971807,20.0,14:33:44.000
4.876983,20.25,14:33:44.250
4.757260,20.5,14:33:44.500
4.741883,20.75,14:33:44.750
4.905903,21.0,14:33:45.000
