0.000000,0.25,16:20:07.250
0.827840,0.5,16:20:07.500
1.175389,0.75,16:20:07.750
1.613726,1.0,16:20:08.000
2.091819,1.25,16:20:08.250
2.580265,1.5,16:20:08.500
2.920150,1.75,16:20:08.750
2.915024,2.0,16:20:09.000
2.956032,2.25,16:20:09.250
2.982250,2.5,16:20:09.500
3.004036,2.75,16:20:09.750
3.024539,3.0,16:20:10.000
3.037354,3.25,16:20:10.250
3.054014,3.5,16:20:10.500
3.066828,3.75,16:20:10.750
3.077080,4.0,16:20:11.000
3.087332,4.25,16:20:11.250
3.093740,4.5,16:20:11.500
3.106555,4.75,16:20:11.750
3.116807,5.0,16:20:12.000
3.127058,5.25,16:20:12.250
3.134747,5.5,16:20:12.500
3.141155,5.75,16:20:12.750
3.148844,6.0,16:20:13.000
3.157814,6.25,16:20:13.250
3.159096,6.5,16:20:13.500
3.169347,6.75,16:20:13.750
3.178318,7.0,16:20:14.000
3.183444,7.25,16:20:14.250
3.193696,7.5,16:20:14.500
3.196259,7.75,16:20:14.750
3.201385,8.0,16:20:15.000
3.211636,8.25,16:20:15.250
3.225733,8.5,16:20:15.500
3.251363,8.75,16:20:15.750
3.288526,9.0,16:20:16.000
3.325689,9.25,16:20:16.250
3.361570,9.5,16:20:16.500
3.398733,9.75,16:20:16.750
3.414111,10.0,16:20:17.000
3.420519,10.25,16:20:17.250
3.432052,10.5,16:20:17.500
3.437178,10.75,16:20:17.750
3.436788,11.0,16:20:18.000
3.432944,11.25,16:20:18.250
3.426536,11.5,16:20:18.500
3.425255,11.75,16:20:18.750
3.427818,12.0,16:20:19.000
3.421410,12.25,16:20:19.250
3.422692,12.5,16:20:19.500
3.422692,12.75,16:20:19.750
3.430381,13.0,16:20:20.000
3.432944,13.25,16:20:20.250
3.432944,13.5,16:20:20.500
3.435507,13.75,16:20:20.750
3.443196,14.0,16:20:21.000
3.448322,14.25,16:20:21.250
3.454729,14.5,16:20:21.500
3.452166,14.75,16:20:21.750
3.456010,15.0,16:20:22.000
3.461136,15.25,16:20:22.250
3.463699,15.5,16:20:22.500
3.464981,15.75,16:20:22.750
3.473951,16.0,16:20:23.000
3.473951,16.25,16:20:23.250
3.489329,16.5,16:20:23.500
3.505988,16.75,16:20:23.750
3.518803,17.0,16:20:24.000
3.525211,17.25,16:20:24.250
3.531618,17.5,16:20:24.500
3.545714,17.75,16:20:24.750
3.549559,18.0,16:20:25.000
3.549559,18.25,16:20:25.250
3.554685,18.5,16:20:25.500
3.550840,18.75,16:20:25.750
3.545714,19.0,16:20:26.000
3.543151,19.25,16:20:26.250
3.546996,19.5,16:20:26.500
3.549559,19.75,16:20:26.750
3.548277,20.0,16:20:27.000
3.549559,20.25,16:20:27.250
3.548277,20.5,16:20:27.500
3.546996,20.75,16:20:27.750
3.544433,21.0,16:20:28.000
3.552122,21.25,16:20:28.250
3.561092,21.5,16:20:28.500
3.579033,21.75,16:20:28.750
3.594411,22.0,16:20:29.000
3.604663,22.25,16:20:29.250
3.607226,22.5,16:20:29.500
3.613633,22.75,16:20:29.750
3.621322,23.0,16:20:30.000
3.622603,23.25,16:20:30.250
3.622603,23.5,16:20:30.500
3.621322,23.75,16:20:30.750
3.617478,24.0,16:20:31.000
3.614915,24.25,16:20:31.250
3.622603,24.5,16:20:31.500
3.622603,24.75,16:20:31.750
3.626448,25.0,16:20:32.000
3.645670,25.25,16:20:32.250
3.644389,25.5,16:20:32.500
3.646952,25.75,16:20:32.750
3.648233,26.0,16:20:33.000
3.650796,26.25,16:20:33.250
3.652078,26.5,16:20:33.500
3.654641,26.75,16:20:33.750
3.652078,27.0,16:20:34.000
3.649515,27.25,16:20:34.250
3.641826,27.5,16:20:34.500
3.648233,27.75,16:20:34.750
3.654641,28.0,16:20:35.000
3.655922,28.25,16:20:35.250
3.663611,28.5,16:20:35.500
3.644389,28.75,16:20:35.750
3.634137,29.0,16:20:36.000
3.652078,29.25,16:20:36.250
3.661048,29.5,16:20:36.500
