31.59,0.25,14:33:24.250
31.59,0.5,14:33:24.500
31.59,0.75,14:33:24.750
31.59,1.0,14:33:25.000
31.59,1.25,14:33:25.250
31.59,1.5,14:33:25.500
31.59,1.75,14:33:25.750
31.59,2.0,14:33:26.000
31.59,2.25,14:33:26.250
31.59,2.5,14:33:26.500
31.59,2.75,14:33:26.750
31.59,3.0,14:33:27.000
31.61,3.25,14:33:27.250
31.61,3.5,14:33:27.500
31.61,3.75,14:33:27.750
31.61,4.0,14:33:28.000
31.61,4.25,14:33:28.250
31.61,4.5,14:33:28.500
31.61,4.75,14:33:28.750
31.61,5.0,14:33:29.000
31.59,5.25,14:33:29.250
31.59,5.5,14:33:29.500
31.59,5.75,14:33:29.750
31.59,6.0,14:33:30.000
31.59,6.25,14:33:30.250
31.59,6.5,14:33:30.500
31.59,6.75,14:33:30.750
31.59,7.0,14:33:31.000
31.59,7.25,14:33:31.250
31.59,7.5,14:33:31.500
31.59,7.75,14:33:31.750
31.59,8.0,14:33:32.000
31.59,8.25,14:33:32.250
31.59,8.5,14:33:32.500
31.59,8.75,14:33:32.750
31.59,9.0,14:33:33.000
31.57,9.25,14:33:33.250
31.57,9.5,14:33:33.500
31.57,9.75,14:33:33.750
31.57,10.0,14:33:34.000
31.59,10.25,14:33:34.250
31.59,10.5,14:33:34.500
31.59,10.75,14:33:34.750
31.59,11.0,14:33:35.000
31.59,11.25,14:33:35.250
31.59,11.5,14:33:35.500
31.59,11.75,14:33:35.750
31.59,12.0,14:33:36.000
31.59,12.25,14:33:36.250
31.59,12.5,14:33:36.500
31.59,12.75,14:33:36.750
31.59,13.0,14:33:37.000
31.59,13.25,14:33:37.250
31.59,13.5,14:33:37.500
31.59,13.75,14:33:37.750
31.59,14.0,14:33:38.000
31.61,14.25,14:33:38.250
31.61,14.5,14:33:38.500
31.61,14.75,14:33:38.750
31.61,15.0,14:33:39.000
31.61,15.25,14:33:39.250
31.61,15.5,14:33:39.500
31.61,15.75,14:33:39.750
31.61,16.0,14:33:40.000
31.59,16.25,14:33:40.250
31.59,16.5,14:33:40.500
31.59,16.75,14:33:40.750
31.59,17.0,14:33:41.000
31.65,17.25,14:33:41.250
31.65,17.5,14:33:41.500
31.65,17.75,14:33:41.750
31.65,18.0,14:33:42.000
31.63,18.25,14:33:42.250
31.63,18.5,14:33:42.500
31.63,18.75,14:33:42.750
31.63,19.0,14:33:43.000
31.63,19.25,14:33:43.250
31.63,19.5,14:33:43.500
31.63,19.75,14:33:43.750
31.63,20.0,14:33:44.000
31.65,20.25,14:33:44.250
31.65,20.5,14:33:44.500
31.65,20.75,14:33:44.750
31.65,21.0,14:33:45.000
31.63,21.25,14:33:45.250
31.63,21.5,14:33:45.500
31.63,21.75,14:33:45.750
31.63,22.0,14:33:46.000
31.65,22.25,14:33:46.250
31.65,22.5,14:33:46.500
31.65,22.75,14:33:46.750
31.65,23.0,14:33:47.000
31.65,23.25,14:33:47.250
31.65,23.5,14:33:47.500
31.65,23.75,14:33:47.750
31.65,24.0,14:33:48.000
31.67,24.25,14:33:48.250
31.67,24.5,14:33:48.500
31.67,24.75,14:33:48.750
31.67,25.0,14:33:49.000
31.69,25.25,14:33:49.250
31.69,25.5,14:33:49.500
31.69,25.75,14:33:49.750
31.69,26.0,14:33:50.000
31.67,26.25,14:33:50.250
31.67,26.5,14:33:50.500
31.67,26.75,14:33:50.750
31.67,27.0,14:33:51.000
31.67,27.25,14:33:51.250
31.67,27.5,14:33:51.500
31.67,27.75,14:33:51.750
31.67,28.0,14:33:52.000
31.67,28.25,14:33:52.250
31.67,28.5,14:33:52.500
31.67,28.75,14:33:52.750
31.67,29.0,14:33:53.000
31.69,29.25,14:33:53.250
31.69,29.5,14:33:53.500
31.69,29.75,14:33:53.750
31.69,30.0,14:33:54.000
31.69,30.25,14:33:54.250
31.69,30.5,14:33:54.500
31.69,30.75,14:33:54.750
31.69,31.0,14:33:55.000
31.67,31.25,14:33:55.250
31.67,31.5,14:33:55.500
31.67,31.75,14:33:55.750
31.67,32.0,14:33:56.000
31.67,32.25,14:33:56.250
31.67,32.5,14:33:56.500
31.67,32.75,14:33:56.750
31.67,33.0,14:33:57.000
31.67,33.25,14:33:57.250
31.67,33.5,14:33:57.500
31.67,33.75,14:33:57.750
31.67,34.0,14:33:58.000
31.65,34.25,14:33:58.250
31.65,34.5,14:33:58.500
31.65,34.75,14:33:58.750
31.65,35.0,14:33:59.000
31.65,35.25,14:33:59.250
31.65,35.5,14:33:59.500
31.65,35.75,14:33:59.750
31.65,36.0,14:34:00.000
31.67,36.25,14:34:00.250
31.67,36.5,14:34:00.500
31.67,36.75,14:34:00.750
31.67,37.0,14:34:01.000
31.67,37.25,14:34:01.250
31.67,37.5,14:34:01.500
31.67,37.75,14:34:01.750
31.67,38.0,14:34:02.000
31.65,38.25,14:34:02.250
31.65,38.5,14:34:02.500
31.65,38.75,14:34:02.750
31.65,39.0,14:34:03.000
31.65,39.25,14:34:03.250
31.65,39.5,14:34:03.500
31.65,39.75,14:34:03.750
31.65,40.0,14:34:04.000
31.67,40.25,14:34:04.250
31.67,40.5,14:34:04.500
31.67,40.75,14:34:04.750
31.67,41.0,14:34:05.000
31.69,41.25,14:34:05.250
31.69,41.5,14:34:05.500
31.69,41.75,14:34:05.750
31.69,42.0,14:34:06.000
31.67,42.25,14:34:06.250
31.67,42.5,14:34:06.500
31.67,42.75,14:34:06.750
31.67,43.0,14:34:07.000
31.67,43.25,14:34:07.250
31.67,43.5,14:34:07.500
31.67,43.75,14:34:07.750
31.67,44.0,14:34:08.000
31.69,44.25,14:34:08.250
31.69,44.5,14:34:08.500
31.69,44.75,14:34:08.750
31.69,45.0,14:34:09.000
31.69,45.25,14:34:09.250
31.69,45.5,14:34:09.500
31.69,45.75,14:34:09.750
31.69,46.0,14:34:10.000
31.71,46.25,14:34:10.250
31.71,46.5,14:34:10.500
31.71,46.75,14:34:10.750
31.71,47.0,14:34:11.000
31.69,47.25,14:34:11.250
31.69,47.5,14:34:11.500
31.69,47.75,14:34:11.750
31.69,48.0,14:34:12.000
31.67,48.25,14:34:12.250
31.67,48.5,14:34:12.500
31.67,48.75,14:34:12.750
31.67,49.0,14:34:13.000
31.69,49.25,14:34:13.250
31.69,49.5,14:34:13.500
31.69,49.75,14:34:13.750
31.69,50.0,14:34:14.000
31.71,50.25,14:34:14.250
31.71,50.5,14:34:14.500
31.71,50.75,14:34:14.750
31.71,51.0,14:34:15.000
31.69,51.25,14:34:15.250
31.69,51.5,14:34:15.500
31.69,51.75,14:34:15.750
31.69,52.0,14:34:16.000
31.67,52.25,14:34:16.250
31.67,52.5,14:34:16.500
31.67,52.75,14:34:16.750
31.67,53.0,14:34:17.000
31.67,53.25,14:34:17.250
31.67,53.5,14:34:17.500
31.67,53.75,14:34:17.750
31.67,54.0,14:34:18.000
31.69,54.25,14:34:18.250
31.69,54.5,14:34:18.500
31.69,54.75,14:34:18.750
31.69,55.0,14:34:19.000
31.67,55.25,14:34:19.250
31.67,55.5,14:34:19.500
31.67,55.75,14:34:19.750
31.67,56.0,14:34:20.000
