32.75,0.25,14:35:03.250
32.75,0.5,14:35:03.500
32.75,0.75,14:35:03.750
32.75,1.0,14:35:04.000
32.75,1.25,14:35:04.250
32.75,1.5,14:35:04.500
32.75,1.75,14:35:04.750
32.75,2.0,14:35:05.000
32.73,2.25,14:35:05.250
32.73,2.5,14:35:05.500
32.73,2.75,14:35:05.750
32.73,3.0,14:35:06.000
32.75,3.25,14:35:06.250
32.75,3.5,14:35:06.500
32.75,3.75,14:35:06.750
32.75,4.0,14:35:07.000
32.75,4.25,14:35:07.250
32.75,4.5,14:35:07.500
32.75,4.75,14:35:07.750
32.75,5.0,14:35:08.000
32.75,5.25,14:35:08.250
32.75,5.5,14:35:08.500
32.75,5.75,14:35:08.750
32.75,6.0,14:35:09.000
32.73,6.25,14:35:09.250
32.73,6.5,14:35:09.500
32.73,6.75,14:35:09.750
32.73,7.0,14:35:10.000
32.75,7.25,14:35:10.250
32.75,7.5,14:35:10.500
32.75,7.75,14:35:10.750
32.75,8.0,14:35:11.000
32.71,8.25,14:35:11.250
32.71,8.5,14:35:11.500
32.71,8.75,14:35:11.750
32.71,9.0,14:35:12.000
32.73,9.25,14:35:12.250
32.73,9.5,14:35:12.500
32.73,9.75,14:35:12.750
32.73,10.0,14:35:13.000
32.73,10.25,14:35:13.250
32.73,10.5,14:35:13.500
32.73,10.75,14:35:13.750
32.73,11.0,14:35:14.000
32.73,11.25,14:35:14.250
32.73,11.5,14:35:14.500
32.73,11.75,14:35:14.750
32.73,12.0,14:35:15.000
32.71,12.25,14:35:15.250
32.71,12.5,14:35:15.500
32.71,12.75,14:35:15.750
32.71,13.0,14:35:16.000
32.68,13.25,14:35:16.250
32.68,13.5,14:35:16.500
32.68,13.75,14:35:16.750
32.68,14.0,14:35:17.000
32.68,14.25,14:35:17.250
32.68,14.5,14:35:17.500
32.68,14.75,14:35:17.750
32.68,15.0,14:35:18.000
32.68,15.25,14:35:18.250
32.68,15.5,14:35:18.500
32.68,15.75,14:35:18.750
32.68,16.0,14:35:19.000
32.71,16.25,14:35:19.250
32.71,16.5,14:35:19.500
32.71,16.75,14:35:19.750
32.71,17.0,14:35:20.000
32.68,17.25,14:35:20.250
32.68,17.5,14:35:20.500
32.68,17.75,14:35:20.750
32.68,18.0,14:35:21.000
32.68,18.25,14:35:21.250
32.68,18.5,14:35:21.500
32.68,18.75,14:35:21.750
32.68,19.0,14:35:22.000
32.66,19.25,14:35:22.250
32.66,19.5,14:35:22.500
32.66,19.75,14:35:22.750
32.66,20.0,14:35:23.000
32.66,20.25,14:35:23.250
32.66,20.5,14:35:23.500
32.66,20.75,14:35:23.750
32.66,21.0,14:35:24.000
32.68,21.25,14:35:24.250
32.68,21.5,14:35:24.500
32.68,21.75,14:35:24.750
32.68,22.0,14:35:25.000
32.71,22.25,14:35:25.250
32.71,22.5,14:35:25.500
32.71,22.75,14:35:25.750
32.71,23.0,14:35:26.000
32.66,23.25,14:35:26.250
32.66,23.5,14:35:26.500
32.66,23.75,14:35:26.750
