1597980605.000000,2020-0821-1230-05-000
4.000000,hz
34.65,2020-0821-1230-05-000
34.65,2020-0821-1230-05-250
34.65,2020-0821-1230-05-500
34.65,2020-0821-1230-05-750
34.65,2020-0821-1230-06-000
34.65,2020-0821-1230-06-250
34.65,2020-0821-1230-06-500
34.65,2020-0821-1230-06-750
34.63,2020-0821-1230-07-000
34.63,2020-0821-1230-07-250
34.63,2020-0821-1230-07-500
34.63,2020-0821-1230-07-750
34.63,2020-0821-1230-08-000
34.63,2020-0821-1230-08-250
34.63,2020-0821-1230-08-500
34.63,2020-0821-1230-08-750
34.65,2020-0821-1230-09-000
34.65,2020-0821-1230-09-250
34.65,2020-0821-1230-09-500
34.65,2020-0821-1230-09-750
34.65,2020-0821-1230-10-000
34.65,2020-0821-1230-10-250
34.65,2020-0821-1230-10-500
34.65,2020-0821-1230-10-750
34.66,2020-0821-1230-11-000
34.66,2020-0821-1230-11-250
34.66,2020-0821-1230-11-500
34.66,2020-0821-1230-11-750
34.65,2020-0821-1230-12-000
34.65,2020-0821-1230-12-250
34.65,2020-0821-1230-12-500
34.65,2020-0821-1230-12-750
34.63,2020-0821-1230-13-000
34.63,2020-0821-1230-13-250
34.63,2020-0821-1230-13-500
34.63,2020-0821-1230-13-750
34.65,2020-0821-1230-14-000
34.65,2020-0821-1230-14-250
34.65,2020-0821-1230-14-500
34.65,2020-0821-1230-14-750
34.63,2020-0821-1230-15-000
34.63,2020-0821-1230-15-250
34.63,2020-0821-1230-15-500
34.63,2020-0821-1230-15-750
34.65,2020-0821-1230-16-000
34.65,2020-0821-1230-16-250
34.65,2020-0821-1230-16-500
34.65,2020-0821-1230-16-750
34.66,2020-0821-1230-17-000
34.66,2020-0821-1230-17-250
34.66,2020-0821-1230-17-500
34.66,2020-0821-1230-17-750
34.65,2020-0821-1230-18-000
34.65,2020-0821-1230-18-250
34.65,2020-0821-1230-18-500
34.65,2020-0821-1230-18-750
34.63,2020-0821-1230-19-000
34.63,2020-0821-1230-19-250
34.63,2020-0821-1230-19-500
34.63,2020-0821-1230-19-750
34.63,2020-0821-1230-20-000
34.63,2020-0821-1230-20-250
34.63,2020-0821-1230-20-500
34.63,2020-0821-1230-20-750
34.61,2020-0821-1230-21-000
34.61,2020-0821-1230-21-250
34.61,2020-0821-1230-21-500
34.61,2020-0821-1230-21-750
34.61,2020-0821-1230-22-000
34.61,2020-0821-1230-22-250
34.61,2020-0821-1230-22-500
34.61,2020-0821-1230-22-750
34.61,2020-0821-1230-23-000
34.61,2020-0821-1230-23-250
34.61,2020-0821-1230-23-500
34.61,2020-0821-1230-23-750
34.63,2020-0821-1230-24-000
34.63,2020-0821-1230-24-250
34.63,2020-0821-1230-24-500
34.63,2020-0821-1230-24-750
34.61,2020-0821-1230-25-000
34.61,2020-0821-1230-25-250
34.61,2020-0821-1230-25-500
34.61,2020-0821-1230-25-750
34.63,2020-0821-1230-26-000
34.63,2020-0821-1230-26-250
34.63,2020-0821-1230-26-500
34.63,2020-0821-1230-26-750
34.63,2020-0821-1230-27-000
34.63,2020-0821-1230-27-250
34.63,2020-0821-1230-27-500
34.63,2020-0821-1230-27-750
34.63,2020-0821-1230-28-000
34.63,2020-0821-1230-28-250
34.63,2020-0821-1230-28-500
34.63,2020-0821-1230-28-750
34.61,2020-0821-1230-29-000
34.61,2020-0821-1230-29-250
34.61,2020-0821-1230-29-500
34.61,2020-0821-1230-29-750
34.63,2020-0821-1230-30-000
34.63,2020-0821-1230-30-250
34.63,2020-0821-1230-30-500
34.63,2020-0821-1230-30-750
34.59,2020-0821-1230-31-000
34.59,2020-0821-1230-31-250
34.59,2020-0821-1230-31-500
34.59,2020-0821-1230-31-750
34.61,2020-0821-1230-32-000
34.61,2020-0821-1230-32-250
34.61,2020-0821-1230-32-500
34.61,2020-0821-1230-32-750
34.63,2020-0821-1230-33-000
34.63,2020-0821-1230-33-250
34.63,2020-0821-1230-33-500
34.63,2020-0821-1230-33-750
34.61,2020-0821-1230-34-000
34.61,2020-0821-1230-34-250
34.61,2020-0821-1230-34-500
34.61,2020-0821-1230-34-750
34.59,2020-0821-1230-35-000
34.59,2020-0821-1230-35-250
34.59,2020-0821-1230-35-500
34.59,2020-0821-1230-35-750
34.59,2020-0821-1230-36-000
34.59,2020-0821-1230-36-250
34.59,2020-0821-1230-36-500
34.59,2020-0821-1230-36-750
34.59,2020-0821-1230-37-000
34.59,2020-0821-1230-37-250
34.59,2020-0821-1230-37-500
34.59,2020-0821-1230-37-750
34.61,2020-0821-1230-38-000
34.61,2020-0821-1230-38-250
34.61,2020-0821-1230-38-500
34.61,2020-0821-1230-38-750
34.61,2020-0821-1230-39-000
34.61,2020-0821-1230-39-250
34.61,2020-0821-1230-39-500
34.61,2020-0821-1230-39-750
34.61,2020-0821-1230-40-000
34.61,2020-0821-1230-40-250
34.61,2020-0821-1230-40-500
34.61,2020-0821-1230-40-750
34.61,2020-0821-1230-41-000
34.61,2020-0821-1230-41-250
34.61,2020-0821-1230-41-500
34.61,2020-0821-1230-41-750
34.61,2020-0821-1230-42-000
34.61,2020-0821-1230-42-250
34.61,2020-0821-1230-42-500
34.61,2020-0821-1230-42-750
34.61,2020-0821-1230-43-000
34.61,2020-0821-1230-43-250
34.61,2020-0821-1230-43-500
34.61,2020-0821-1230-43-750
34.61,2020-0821-1230-44-000
34.61,2020-0821-1230-44-250
34.61,2020-0821-1230-44-500
34.61,2020-0821-1230-44-750
34.59,2020-0821-1230-45-000
34.59,2020-0821-1230-45-250
34.59,2020-0821-1230-45-500
34.59,2020-0821-1230-45-750
34.61,2020-0821-1230-46-000
34.61,2020-0821-1230-46-250
34.61,2020-0821-1230-46-500
34.61,2020-0821-1230-46-750
34.59,2020-0821-1230-47-000
34.59,2020-0821-1230-47-250
34.59,2020-0821-1230-47-500
34.59,2020-0821-1230-47-750
34.61,2020-0821-1230-48-000
34.61,2020-0821-1230-48-250
34.61,2020-0821-1230-48-500
34.61,2020-0821-1230-48-750
34.59,2020-0821-1230-49-000
34.59,2020-0821-1230-49-250
34.59,2020-0821-1230-49-500
34.59,2020-0821-1230-49-750
34.61,2020-0821-1230-50-000
34.61,2020-0821-1230-50-250
34.61,2020-0821-1230-50-500
34.61,2020-0821-1230-50-750
34.59,2020-0821-1230-51-000
34.59,2020-0821-1230-51-250
34.59,2020-0821-1230-51-500
34.59,2020-0821-1230-51-750
34.61,2020-0821-1230-52-000
34.61,2020-0821-1230-52-250
34.61,2020-0821-1230-52-500
34.61,2020-0821-1230-52-750
34.61,2020-0821-1230-53-000
34.61,2020-0821-1230-53-250
34.61,2020-0821-1230-53-500
34.61,2020-0821-1230-53-750
34.59,2020-0821-1230-54-000
34.59,2020-0821-1230-54-250
34.59,2020-0821-1230-54-500
34.59,2020-0821-1230-54-750
34.59,2020-0821-1230-55-000
34.59,2020-0821-1230-55-250
34.59,2020-0821-1230-55-500
34.59,2020-0821-1230-55-750
34.61,2020-0821-1230-56-000
34.61,2020-0821-1230-56-250
34.61,2020-0821-1230-56-500
34.61,2020-0821-1230-56-750
34.61,2020-0821-1230-57-000
34.61,2020-0821-1230-57-250
34.61,2020-0821-1230-57-500
34.61,2020-0821-1230-57-750
34.59,2020-0821-1230-58-000
34.59,2020-0821-1230-58-250
34.59,2020-0821-1230-58-500
34.59,2020-0821-1230-58-750
34.61,2020-0821-1230-59-000
34.61,2020-0821-1230-59-250
34.61,2020-0821-1230-59-500
34.61,2020-0821-1230-59-750
34.63,2020-0821-1231-00-000
34.63,2020-0821-1231-00-250
34.63,2020-0821-1231-00-500
34.63,2020-0821-1231-00-750
34.61,2020-0821-1231-01-000
34.61,2020-0821-1231-01-250
34.61,2020-0821-1231-01-500
