1597979821.000000,2020-0821-1217-01-000
4.000000,hz
34.73,2020-0821-1217-01-000
34.73,2020-0821-1217-01-250
34.73,2020-0821-1217-01-500
34.73,2020-0821-1217-01-750
34.73,2020-0821-1217-02-000
34.73,2020-0821-1217-02-250
34.73,2020-0821-1217-02-500
34.73,2020-0821-1217-02-750
34.75,2020-0821-1217-03-000
34.75,2020-0821-1217-03-250
34.75,2020-0821-1217-03-500
34.75,2020-0821-1217-03-750
34.68,2020-0821-1217-04-000
34.68,2020-0821-1217-04-250
34.68,2020-0821-1217-04-500
34.68,2020-0821-1217-04-750
34.73,2020-0821-1217-05-000
34.73,2020-0821-1217-05-250
34.73,2020-0821-1217-05-500
34.73,2020-0821-1217-05-750
34.73,2020-0821-1217-06-000
34.73,2020-0821-1217-06-250
34.73,2020-0821-1217-06-500
34.73,2020-0821-1217-06-750
34.73,2020-0821-1217-07-000
34.73,2020-0821-1217-07-250
34.73,2020-0821-1217-07-500
34.73,2020-0821-1217-07-750
34.73,2020-0821-1217-08-000
34.73,2020-0821-1217-08-250
34.73,2020-0821-1217-08-500
34.73,2020-0821-1217-08-750
34.71,2020-0821-1217-09-000
34.71,2020-0821-1217-09-250
34.71,2020-0821-1217-09-500
34.71,2020-0821-1217-09-750
34.71,2020-0821-1217-10-000
34.71,2020-0821-1217-10-250
34.71,2020-0821-1217-10-500
34.71,2020-0821-1217-10-750
34.71,2020-0821-1217-11-000
34.71,2020-0821-1217-11-250
34.71,2020-0821-1217-11-500
34.71,2020-0821-1217-11-750
34.71,2020-0821-1217-12-000
34.71,2020-0821-1217-12-250
34.71,2020-0821-1217-12-500
34.71,2020-0821-1217-12-750
34.68,2020-0821-1217-13-000
34.68,2020-0821-1217-13-250
34.68,2020-0821-1217-13-500
34.68,2020-0821-1217-13-750
34.68,2020-0821-1217-14-000
34.68,2020-0821-1217-14-250
34.68,2020-0821-1217-14-500
34.68,2020-0821-1217-14-750
34.71,2020-0821-1217-15-000
34.71,2020-0821-1217-15-250
34.71,2020-0821-1217-15-500
34.71,2020-0821-1217-15-750
34.71,2020-0821-1217-16-000
34.71,2020-0821-1217-16-250
34.71,2020-0821-1217-16-500
34.71,2020-0821-1217-16-750
34.68,2020-0821-1217-17-000
34.68,2020-0821-1217-17-250
34.68,2020-0821-1217-17-500
34.68,2020-0821-1217-17-750
34.66,2020-0821-1217-18-000
34.66,2020-0821-1217-18-250
34.66,2020-0821-1217-18-500
34.66,2020-0821-1217-18-750
34.66,2020-0821-1217-19-000
34.66,2020-0821-1217-19-250
34.66,2020-0821-1217-19-500
34.66,2020-0821-1217-19-750
34.68,2020-0821-1217-20-000
34.68,2020-0821-1217-20-250
34.68,2020-0821-1217-20-500
34.68,2020-0821-1217-20-750
34.68,2020-0821-1217-21-000
34.68,2020-0821-1217-21-250
34.68,2020-0821-1217-21-500
34.68,2020-0821-1217-21-750
34.66,2020-0821-1217-22-000
34.66,2020-0821-1217-22-250
34.66,2020-0821-1217-22-500
34.66,2020-0821-1217-22-750
34.68,2020-0821-1217-23-000
34.68,2020-0821-1217-23-250
34.68,2020-0821-1217-23-500
34.68,2020-0821-1217-23-750
34.66,2020-0821-1217-24-000
34.66,2020-0821-1217-24-250
34.66,2020-0821-1217-24-500
34.66,2020-0821-1217-24-750
34.66,2020-0821-1217-25-000
34.66,2020-0821-1217-25-250
34.66,2020-0821-1217-25-500
34.66,2020-0821-1217-25-750
