0.000000,0.25,10:56:50.250
0.719328,0.5,10:56:50.500
0.651758,0.75,10:56:50.750
0.649198,1.0,10:56:51.000
0.658158,1.25,10:56:51.250
0.658158,1.5,10:56:51.500
0.658158,1.75,10:56:51.750
0.663278,2.0,10:56:52.000
0.669677,2.25,10:56:52.250
0.669677,2.5,10:56:52.500
0.670957,2.75,10:56:52.750
0.665837,3.0,10:56:53.000
0.667117,3.25,10:56:53.250
0.667117,3.5,10:56:53.500
0.667117,3.75,10:56:53.750
0.665837,4.0,10:56:54.000
0.659438,4.25,10:56:54.250
0.658158,4.5,10:56:54.500
0.658158,4.75,10:56:54.750
0.658158,5.0,10:56:55.000
0.656878,5.25,10:56:55.250
0.654318,5.5,10:56:55.500
0.651758,5.75,10:56:55.750
0.653038,6.0,10:56:56.000
0.649198,6.25,10:56:56.250
0.649198,6.5,10:56:56.500
0.647918,6.75,10:56:56.750
0.644078,7.0,10:56:57.000
0.636399,7.25,10:56:57.250
0.637679,7.5,10:56:57.500
0.632559,7.75,10:56:57.750
0.640239,8.0,10:56:58.000
0.633839,8.25,10:56:58.250
0.633839,8.5,10:56:58.500
0.628719,8.75,10:56:58.750
0.627439,9.0,10:56:59.000
0.627439,9.25,10:56:59.250
0.627439,9.5,10:56:59.500
0.624879,9.75,10:56:59.750
0.622319,10.0,10:57:00.000
0.622319,10.25,10:57:00.250
0.615920,10.5,10:57:00.500
0.615920,10.75,10:57:00.750
0.615920,11.0,10:57:01.000
0.617200,11.25,10:57:01.250
0.615920,11.5,10:57:01.500
0.609520,11.75,10:57:01.750
0.606960,12.0,10:57:02.000
0.605680,12.25,10:57:02.250
0.601840,12.5,10:57:02.500
0.600560,12.75,10:57:02.750
0.601840,13.0,10:57:03.000
0.600560,13.25,10:57:03.250
0.598000,13.5,10:57:03.500
0.591601,13.75,10:57:03.750
0.590321,14.0,10:57:04.000
0.587761,14.25,10:57:04.250
0.586481,14.5,10:57:04.500
0.583921,14.75,10:57:04.750
0.583921,15.0,10:57:05.000
0.585201,15.25,10:57:05.250
0.581361,15.5,10:57:05.500
0.578801,15.75,10:57:05.750
0.576241,16.0,10:57:06.000
0.574961,16.25,10:57:06.250
0.573681,16.5,10:57:06.500
0.574961,16.75,10:57:06.750
0.573681,17.0,10:57:07.000
0.569842,17.25,10:57:07.250
0.569842,17.5,10:57:07.500
0.567282,17.75,10:57:07.750
0.559602,18.0,10:57:08.000
0.557042,18.25,10:57:08.250
0.557042,18.5,10:57:08.500
0.557042,18.75,10:57:08.750
0.557042,19.0,10:57:09.000
0.555762,19.25,10:57:09.250
0.557042,19.5,10:57:09.500
0.553202,19.75,10:57:09.750
0.548083,20.0,10:57:10.000
0.548083,20.25,10:57:10.250
0.546803,20.5,10:57:10.500
0.545523,20.75,10:57:10.750
0.542963,21.0,10:57:11.000
0.544243,21.25,10:57:11.250
0.544243,21.5,10:57:11.500
0.541683,21.75,10:57:11.750
0.537843,22.0,10:57:12.000
0.536563,22.25,10:57:12.250
0.534003,22.5,10:57:12.500
0.535283,22.75,10:57:12.750
0.535283,23.0,10:57:13.000
0.532723,23.25,10:57:13.250
0.532723,23.5,10:57:13.500
0.535283,23.75,10:57:13.750
0.539123,24.0,10:57:14.000
0.535283,24.25,10:57:14.250
0.534003,24.5,10:57:14.500
0.537843,24.75,10:57:14.750
0.519924,25.0,10:57:15.000
0.504565,25.25,10:57:15.250
0.498165,25.5,10:57:15.500
0.523764,25.75,10:57:15.750
0.528883,26.0,10:57:16.000
0.527604,26.25,10:57:16.250
0.519924,26.5,10:57:16.500
0.522484,26.75,10:57:16.750
0.521204,27.0,10:57:17.000
0.517364,27.25,10:57:17.250
0.516084,27.5,10:57:17.500
0.514804,27.75,10:57:17.750
0.513524,28.0,10:57:18.000
0.513524,28.25,10:57:18.250
0.509684,28.5,10:57:18.500
0.503285,28.75,10:57:18.750
0.484085,29.0,10:57:19.000
0.473846,29.25,10:57:19.250
0.472566,29.5,10:57:19.500
0.473846,29.75,10:57:19.750
0.471286,30.0,10:57:20.000
0.467446,30.25,10:57:20.250
0.467446,30.5,10:57:20.500
0.463606,30.75,10:57:20.750
0.458487,31.0,10:57:21.000
0.457207,31.25,10:57:21.250
0.457207,31.5,10:57:21.500
0.457207,31.75,10:57:21.750
0.459766,32.0,10:57:22.000
0.464886,32.25,10:57:22.250
0.459766,32.5,10:57:22.500
0.462326,32.75,10:57:22.750
0.461046,33.0,10:57:23.000
0.461046,33.25,10:57:23.250
0.458487,33.5,10:57:23.500
0.457207,33.75,10:57:23.750
0.441847,34.0,10:57:24.000
0.435448,34.25,10:57:24.250
0.434168,34.5,10:57:24.500
0.432888,34.75,10:57:24.750
0.438007,35.0,10:57:25.000
0.431608,35.25,10:57:25.250
0.430328,35.5,10:57:25.500
0.429048,35.75,10:57:25.750
0.418808,36.0,10:57:26.000
0.426488,36.25,10:57:26.250
0.425208,36.5,10:57:26.500
0.427768,36.75,10:57:26.750
0.425208,37.0,10:57:27.000
0.423928,37.25,10:57:27.250
0.417528,37.5,10:57:27.500
0.413689,37.75,10:57:27.750
0.414968,38.0,10:57:28.000
0.409849,38.25,10:57:28.250
0.412409,38.5,10:57:28.500
0.409849,38.75,10:57:28.750
0.409849,39.0,10:57:29.000
0.406009,39.25,10:57:29.250
0.404729,39.5,10:57:29.500
0.400889,39.75,10:57:29.750
0.398329,40.0,10:57:30.000
0.397049,40.25,10:57:30.250
0.400889,40.5,10:57:30.500
0.398329,40.75,10:57:30.750
0.394489,41.0,10:57:31.000
0.390650,41.25,10:57:31.250
0.390650,41.5,10:57:31.500
0.391929,41.75,10:57:31.750
0.391929,42.0,10:57:32.000
0.393209,42.25,10:57:32.250
0.390650,42.5,10:57:32.500
0.385530,42.75,10:57:32.750
0.400889,43.0,10:57:33.000
0.403449,43.25,10:57:33.250
0.379130,43.5,10:57:33.500
0.379130,43.75,10:57:33.750
0.377850,44.0,10:57:34.000
0.379130,44.25,10:57:34.250
0.376570,44.5,10:57:34.500
0.377850,44.75,10:57:34.750
0.375290,45.0,10:57:35.000
0.376570,45.25,10:57:35.250
0.376570,45.5,10:57:35.500
0.375290,45.75,10:57:35.750
0.372730,46.0,10:57:36.000
0.368890,46.25,10:57:36.250
0.366331,46.5,10:57:36.500
0.359931,46.75,10:57:36.750
0.361211,47.0,10:57:37.000
0.365051,47.25,10:57:37.250
0.368890,47.5,10:57:37.500
0.368890,47.75,10:57:37.750
0.365051,48.0,10:57:38.000
0.365051,48.25,10:57:38.250
0.362491,48.5,10:57:38.500
0.368890,48.75,10:57:38.750
0.363771,49.0,10:57:39.000
0.366331,49.25,10:57:39.250
0.366331,49.5,10:57:39.500
0.361211,49.75,10:57:39.750
0.361211,50.0,10:57:40.000
0.358651,50.25,10:57:40.250
0.363771,50.5,10:57:40.500
0.361211,50.75,10:57:40.750
0.361211,51.0,10:57:41.000
0.357371,51.25,10:57:41.250
0.352251,51.5,10:57:41.500
0.357371,51.75,10:57:41.750
0.353531,52.0,10:57:42.000
0.354811,52.25,10:57:42.250
0.354811,52.5,10:57:42.500
0.349691,52.75,10:57:42.750
0.350971,53.0,10:57:43.000
0.344572,53.25,10:57:43.250
0.343292,53.5,10:57:43.500
0.343292,53.75,10:57:43.750
0.343292,54.0,10:57:44.000
0.344572,54.25,10:57:44.250
0.339452,54.5,10:57:44.500
0.338172,54.75,10:57:44.750
0.338172,55.0,10:57:45.000
0.338172,55.25,10:57:45.250
0.338172,55.5,10:57:45.500
0.338172,55.75,10:57:45.750
0.338172,56.0,10:57:46.000
0.333052,56.25,10:57:46.250
0.331772,56.5,10:57:46.500
0.324092,56.75,10:57:46.750
0.322812,57.0,10:57:47.000
0.321533,57.25,10:57:47.250
0.318973,57.5,10:57:47.500
0.311293,57.75,10:57:47.750
0.308733,58.0,10:57:48.000
0.306173,58.25,10:57:48.250
0.306173,58.5,10:57:48.500
0.304893,58.75,10:57:48.750
0.301053,59.0,10:57:49.000
0.302333,59.25,10:57:49.250
0.293374,59.5,10:57:49.500
0.294654,59.75,10:57:49.750
0.295934,60.0,10:57:50.000
0.295934,60.25,10:57:50.250
0.294654,60.5,10:57:50.500
0.293374,60.75,10:57:50.750
0.286974,61.0,10:57:51.000
0.285694,61.25,10:57:51.250
0.283134,61.5,10:57:51.500
0.286974,61.75,10:57:51.750
0.284414,62.0,10:57:52.000
0.283134,62.25,10:57:52.250
0.278014,62.5,10:57:52.500
0.275455,62.75,10:57:52.750
0.274175,63.0,10:57:53.000
0.274175,63.25,10:57:53.250
0.275455,63.5,10:57:53.500
0.276735,63.75,10:57:53.750
0.272895,64.0,10:57:54.000
0.267775,64.25,10:57:54.250
0.265215,64.5,10:57:54.500
0.266495,64.75,10:57:54.750
0.263935,65.0,10:57:55.000
0.266495,65.25,10:57:55.250
0.267775,65.5,10:57:55.500
0.262655,65.75,10:57:55.750
0.261375,66.0,10:57:56.000
0.260095,66.25,10:57:56.250
0.261375,66.5,10:57:56.500
0.262655,66.75,10:57:56.750
0.261375,67.0,10:57:57.000
0.257535,67.25,10:57:57.250
0.254975,67.5,10:57:57.500
0.249856,67.75,10:57:57.750
0.252416,68.0,10:57:58.000
0.251136,68.25,10:57:58.250
0.251136,68.5,10:57:58.500
0.253696,68.75,10:57:58.750
0.246016,69.0,10:57:59.000
0.243456,69.25,10:57:59.250
0.243456,69.5,10:57:59.500
0.246016,69.75,10:57:59.750
0.247296,70.0,10:58:00.000
0.246016,70.25,10:58:00.250
0.242176,70.5,10:58:00.500
0.239616,70.75,10:58:00.750
0.239616,71.0,10:58:01.000
0.238336,71.25,10:58:01.250
0.238336,71.5,10:58:01.500
0.239616,71.75,10:58:01.750
0.238336,72.0,10:58:02.000
0.237056,72.25,10:58:02.250
0.231936,72.5,10:58:02.500
0.231936,72.75,10:58:02.750
0.229377,73.0,10:58:03.000
0.228097,73.25,10:58:03.250
0.231936,73.5,10:58:03.500
0.234496,73.75,10:58:03.750
