1598240663.000000,2020-0824-1244-23-000
4.000000,hz
34.47,2020-0824-1244-23-000
34.47,2020-0824-1244-23-250
34.47,2020-0824-1244-23-500
34.47,2020-0824-1244-23-750
34.47,2020-0824-1244-24-000
34.47,2020-0824-1244-24-250
34.47,2020-0824-1244-24-500
34.47,2020-0824-1244-24-750
34.47,2020-0824-1244-25-000
34.47,2020-0824-1244-25-250
34.47,2020-0824-1244-25-500
34.47,2020-0824-1244-25-750
34.47,2020-0824-1244-26-000
34.47,2020-0824-1244-26-250
34.47,2020-0824-1244-26-500
34.47,2020-0824-1244-26-750
34.49,2020-0824-1244-27-000
34.49,2020-0824-1244-27-250
34.49,2020-0824-1244-27-500
34.49,2020-0824-1244-27-750
34.47,2020-0824-1244-28-000
34.47,2020-0824-1244-28-250
34.47,2020-0824-1244-28-500
34.47,2020-0824-1244-28-750
34.47,2020-0824-1244-29-000
34.47,2020-0824-1244-29-250
34.47,2020-0824-1244-29-500
34.47,2020-0824-1244-29-750
34.45,2020-0824-1244-30-000
34.45,2020-0824-1244-30-250
34.45,2020-0824-1244-30-500
34.45,2020-0824-1244-30-750
34.47,2020-0824-1244-31-000
34.47,2020-0824-1244-31-250
34.47,2020-0824-1244-31-500
34.47,2020-0824-1244-31-750
34.47,2020-0824-1244-32-000
34.47,2020-0824-1244-32-250
34.47,2020-0824-1244-32-500
34.47,2020-0824-1244-32-750
34.47,2020-0824-1244-33-000
34.47,2020-0824-1244-33-250
34.47,2020-0824-1244-33-500
34.47,2020-0824-1244-33-750
34.45,2020-0824-1244-34-000
34.45,2020-0824-1244-34-250
34.45,2020-0824-1244-34-500
34.45,2020-0824-1244-34-750
34.47,2020-0824-1244-35-000
34.47,2020-0824-1244-35-250
34.47,2020-0824-1244-35-500
34.47,2020-0824-1244-35-750
34.45,2020-0824-1244-36-000
34.45,2020-0824-1244-36-250
34.45,2020-0824-1244-36-500
34.45,2020-0824-1244-36-750
34.45,2020-0824-1244-37-000
34.45,2020-0824-1244-37-250
34.45,2020-0824-1244-37-500
34.45,2020-0824-1244-37-750
34.45,2020-0824-1244-38-000
34.45,2020-0824-1244-38-250
34.45,2020-0824-1244-38-500
34.45,2020-0824-1244-38-750
34.45,2020-0824-1244-39-000
34.45,2020-0824-1244-39-250
34.45,2020-0824-1244-39-500
34.45,2020-0824-1244-39-750
34.45,2020-0824-1244-40-000
34.45,2020-0824-1244-40-250
34.45,2020-0824-1244-40-500
34.45,2020-0824-1244-40-750
34.45,2020-0824-1244-41-000
34.45,2020-0824-1244-41-250
34.45,2020-0824-1244-41-500
34.45,2020-0824-1244-41-750
34.47,2020-0824-1244-42-000
34.47,2020-0824-1244-42-250
34.47,2020-0824-1244-42-500
34.47,2020-0824-1244-42-750
34.47,2020-0824-1244-43-000
34.47,2020-0824-1244-43-250
34.47,2020-0824-1244-43-500
34.47,2020-0824-1244-43-750
34.43,2020-0824-1244-44-000
34.43,2020-0824-1244-44-250
34.43,2020-0824-1244-44-500
34.43,2020-0824-1244-44-750
34.45,2020-0824-1244-45-000
34.45,2020-0824-1244-45-250
34.45,2020-0824-1244-45-500
34.45,2020-0824-1244-45-750
34.45,2020-0824-1244-46-000
34.45,2020-0824-1244-46-250
34.45,2020-0824-1244-46-500
34.45,2020-0824-1244-46-750
34.45,2020-0824-1244-47-000
34.45,2020-0824-1244-47-250
34.45,2020-0824-1244-47-500
34.45,2020-0824-1244-47-750
34.43,2020-0824-1244-48-000
34.43,2020-0824-1244-48-250
34.43,2020-0824-1244-48-500
34.43,2020-0824-1244-48-750
34.45,2020-0824-1244-49-000
34.45,2020-0824-1244-49-250,Sess03_script06_User006M_001
34.45,2020-0824-1244-49-500,Sess03_script06_User006M_001
34.45,2020-0824-1244-49-750,Sess03_script06_User006M_001
34.43,2020-0824-1244-50-000,Sess03_script06_User006M_001
34.43,2020-0824-1244-50-250,Sess03_script06_User006M_001
34.43,2020-0824-1244-50-500,Sess03_script06_User006M_001
34.43,2020-0824-1244-50-750,Sess03_script06_User006M_001
34.45,2020-0824-1244-51-000,Sess03_script06_User006M_001
34.45,2020-0824-1244-51-250,Sess03_script06_User006M_001
34.45,2020-0824-1244-51-500,Sess03_script06_User006M_001
34.45,2020-0824-1244-51-750,Sess03_script06_User006M_001
