1598235563.000000,IBI,2020-0824-1119-23-000
11.453125,0.718750,2020-0824-1119-34-453
12.156250,0.703125,2020-0824-1119-35-156
12.828125,0.671875,2020-0824-1119-35-828
13.484375,0.656250,2020-0824-1119-36-484
14.156250,0.671875,2020-0824-1119-37-156
14.875000,0.718750,2020-0824-1119-37-875
15.562500,0.687500,2020-0824-1119-38-562
16.296875,0.734375,2020-0824-1119-39-296
17.031250,0.734375,2020-0824-1119-40-031
17.718750,0.687500,2020-0824-1119-40-718
18.500000,0.781250,2020-0824-1119-41-500
19.171875,0.671875,2020-0824-1119-42-171
19.843750,0.671875,2020-0824-1119-42-843
20.515625,0.671875,2020-0824-1119-43-515
21.156250,0.640625,2020-0824-1119-44-156
21.765625,0.609375,2020-0824-1119-44-765
22.390625,0.625000,2020-0824-1119-45-390
23.015625,0.625000,2020-0824-1119-46-015
23.609375,0.593750,2020-0824-1119-46-609
24.156250,0.546875,2020-0824-1119-47-156
24.812500,0.656250,2020-0824-1119-47-812
25.296875,0.484375,2020-0824-1119-48-296
28.671875,0.671875,2020-0824-1119-51-671
29.312500,0.640625,2020-0824-1119-52-312
77.812500,0.578125,2020-0824-1120-40-812,Sess03_script01_User005M_002
78.390625,0.578125,2020-0824-1120-41-390,Sess03_script01_User005M_002
78.968750,0.578125,2020-0824-1120-41-968,Sess03_script01_User005M_002
102.203125,0.640625,2020-0824-1121-05-203
102.921875,0.718750,2020-0824-1121-05-921
103.687500,0.765625,2020-0824-1121-06-687
104.390625,0.703125,2020-0824-1121-07-390
134.187500,0.796875,2020-0824-1121-37-187
135.031250,0.843750,2020-0824-1121-38-031
135.765625,0.734375,2020-0824-1121-38-765
136.546875,0.781250,2020-0824-1121-39-546
137.218750,0.671875,2020-0824-1121-40-218,Sess03_script01_User005M_007
137.984375,0.765625,2020-0824-1121-40-984,Sess03_script01_User005M_007
138.671875,0.687500,2020-0824-1121-41-671,Sess03_script01_User005M_007
139.343750,0.671875,2020-0824-1121-42-343
