1598237695.000000,IBI,2020-0824-1154-55-000
17.968750,0.687500,2020-0824-1155-12-968
18.703125,0.734375,2020-0824-1155-13-703
25.015625,0.703125,2020-0824-1155-20-015
25.703125,0.687500,2020-0824-1155-20-703
26.406250,0.703125,2020-0824-1155-21-406
27.093750,0.687500,2020-0824-1155-22-093
27.750000,0.656250,2020-0824-1155-22-750
28.468750,0.718750,2020-0824-1155-23-468
29.171875,0.703125,2020-0824-1155-24-171
29.875000,0.703125,2020-0824-1155-24-875
30.593750,0.718750,2020-0824-1155-25-593
31.312500,0.718750,2020-0824-1155-26-312
32.000000,0.687500,2020-0824-1155-27-000
32.656250,0.656250,2020-0824-1155-27-656
33.359375,0.703125,2020-0824-1155-28-359
34.062500,0.703125,2020-0824-1155-29-062
34.796875,0.734375,2020-0824-1155-29-796
35.593750,0.796875,2020-0824-1155-30-593
36.406250,0.812500,2020-0824-1155-31-406
37.234375,0.828125,2020-0824-1155-32-234
38.046875,0.812500,2020-0824-1155-33-046
38.859375,0.812500,2020-0824-1155-33-859
39.671875,0.812500,2020-0824-1155-34-671
62.218750,0.703125,2020-0824-1155-57-218
62.906250,0.687500,2020-0824-1155-57-906
63.609375,0.703125,2020-0824-1155-58-609
64.328125,0.718750,2020-0824-1155-59-328
65.046875,0.718750,2020-0824-1156-00-046
65.796875,0.750000,2020-0824-1156-00-796
90.546875,0.750000,2020-0824-1156-25-546,Sess03_script03_User006M_003
91.296875,0.750000,2020-0824-1156-26-296,Sess03_script03_User006M_003
92.078125,0.781250,2020-0824-1156-27-078,Sess03_script03_User006M_003
92.890625,0.812500,2020-0824-1156-27-890
93.703125,0.812500,2020-0824-1156-28-703
102.609375,0.796875,2020-0824-1156-37-609
103.468750,0.859375,2020-0824-1156-38-468
104.312500,0.843750,2020-0824-1156-39-312
105.156250,0.843750,2020-0824-1156-40-156
106.015625,0.859375,2020-0824-1156-41-015
106.859375,0.843750,2020-0824-1156-41-859
107.734375,0.875000,2020-0824-1156-42-734
108.593750,0.859375,2020-0824-1156-43-593
109.437500,0.843750,2020-0824-1156-44-437
110.281250,0.843750,2020-0824-1156-45-281
111.125000,0.843750,2020-0824-1156-46-125
111.984375,0.859375,2020-0824-1156-46-984
112.812500,0.828125,2020-0824-1156-47-812
113.640625,0.828125,2020-0824-1156-48-640
114.453125,0.812500,2020-0824-1156-49-453
115.265625,0.812500,2020-0824-1156-50-265
116.046875,0.781250,2020-0824-1156-51-046
116.812500,0.765625,2020-0824-1156-51-812
117.562500,0.750000,2020-0824-1156-52-562
118.343750,0.781250,2020-0824-1156-53-343
119.125000,0.781250,2020-0824-1156-54-125,Sess03_script03_User006M_004
119.906250,0.781250,2020-0824-1156-54-906,Sess03_script03_User006M_004
120.703125,0.796875,2020-0824-1156-55-703,Sess03_script03_User006M_004
121.500000,0.796875,2020-0824-1156-56-500,Sess03_script03_User006M_004
122.265625,0.765625,2020-0824-1156-57-265,Sess03_script03_User006M_004
123.031250,0.765625,2020-0824-1156-58-031,Sess03_script03_User006M_004
123.781250,0.750000,2020-0824-1156-58-781,Sess03_script03_User006M_004
132.625000,0.671875,2020-0824-1157-07-625,Sess03_script03_User006M_006
133.296875,0.671875,2020-0824-1157-08-296,Sess03_script03_User006M_006
134.000000,0.703125,2020-0824-1157-09-000,Sess03_script03_User006M_006
143.203125,0.781250,2020-0824-1157-18-203,Sess03_script03_User006M_008
144.015625,0.812500,2020-0824-1157-19-015,Sess03_script03_User006M_008
144.828125,0.812500,2020-0824-1157-19-828
145.671875,0.843750,2020-0824-1157-20-671,Sess03_script03_User006M_009
146.546875,0.875000,2020-0824-1157-21-546,Sess03_script03_User006M_009
147.421875,0.875000,2020-0824-1157-22-421,Sess03_script03_User006M_009
148.312500,0.890625,2020-0824-1157-23-312,Sess03_script03_User006M_009
149.015625,0.703125,2020-0824-1157-24-015,Sess03_script03_User006M_009
162.078125,0.718750,2020-0824-1157-37-078,Sess03_script03_User006M_010
162.812500,0.734375,2020-0824-1157-37-812,Sess03_script03_User006M_010
178.468750,0.765625,2020-0824-1157-53-468,Sess03_script03_User006M_013
179.312500,0.843750,2020-0824-1157-54-312,Sess03_script03_User006M_013
225.140625,0.828125,2020-0824-1158-40-140
225.968750,0.828125,2020-0824-1158-40-968
226.828125,0.859375,2020-0824-1158-41-828
227.703125,0.875000,2020-0824-1158-42-703
228.578125,0.875000,2020-0824-1158-43-578
315.953125,0.671875,2020-0824-1200-10-953
316.656250,0.703125,2020-0824-1200-11-656
317.375000,0.718750,2020-0824-1200-12-375
335.140625,0.843750,2020-0824-1200-30-140
336.000000,0.859375,2020-0824-1200-31-000
336.859375,0.859375,2020-0824-1200-31-859
337.750000,0.890625,2020-0824-1200-32-750
338.593750,0.843750,2020-0824-1200-33-593
339.515625,0.921875,2020-0824-1200-34-515
