1598236757.000000,IBI,2020-0824-1139-17-000
10.875000,0.687500,2020-0824-1139-27-875
22.468750,0.734375,2020-0824-1139-39-468
32.000000,0.593750,2020-0824-1139-49-000,Sess03_script02_User005M_001
32.546875,0.546875,2020-0824-1139-49-546,Sess03_script02_User005M_001
33.109375,0.562500,2020-0824-1139-50-109,Sess03_script02_User005M_001
33.703125,0.593750,2020-0824-1139-50-703,Sess03_script02_User005M_001
58.890625,0.562500,2020-0824-1140-15-890,Sess03_script02_User005M_005
62.968750,0.625000,2020-0824-1140-19-968,Sess03_script02_User005M_006
63.593750,0.625000,2020-0824-1140-20-593,Sess03_script02_User005M_006
64.187500,0.593750,2020-0824-1140-21-187,Sess03_script02_User005M_006
64.796875,0.609375,2020-0824-1140-21-796,Sess03_script02_User005M_006
65.406250,0.609375,2020-0824-1140-22-406,Sess03_script02_User005M_006
90.218750,0.750000,2020-0824-1140-47-218
90.984375,0.765625,2020-0824-1140-47-984,Sess03_script02_User005M_007
111.968750,0.843750,2020-0824-1141-08-968
123.656250,0.812500,2020-0824-1141-20-656
124.515625,0.859375,2020-0824-1141-21-515
125.140625,0.625000,2020-0824-1141-22-140
125.843750,0.703125,2020-0824-1141-22-843
126.609375,0.765625,2020-0824-1141-23-609
127.312500,0.703125,2020-0824-1141-24-312
128.000000,0.687500,2020-0824-1141-25-000,Sess03_script02_User005M_010
128.718750,0.718750,2020-0824-1141-25-718,Sess03_script02_User005M_010
129.468750,0.750000,2020-0824-1141-26-468,Sess03_script02_User005M_010
130.250000,0.781250,2020-0824-1141-27-250,Sess03_script02_User005M_010
131.062500,0.812500,2020-0824-1141-28-062,Sess03_script02_User005M_010
148.062500,0.828125,2020-0824-1141-45-062,Sess03_script02_User005M_012
190.250000,0.671875,2020-0824-1142-27-250,Sess03_script02_User005M_020
191.000000,0.750000,2020-0824-1142-28-000,Sess03_script02_User005M_021
191.734375,0.734375,2020-0824-1142-28-734,Sess03_script02_User005M_021
192.453125,0.718750,2020-0824-1142-29-453,Sess03_script02_User005M_021
193.140625,0.687500,2020-0824-1142-30-140,Sess03_script02_User005M_021
202.953125,0.578125,2020-0824-1142-39-953,Sess03_script02_User005M_022
231.687500,0.671875,2020-0824-1143-08-687
232.453125,0.765625,2020-0824-1143-09-453
233.218750,0.765625,2020-0824-1143-10-218
233.921875,0.703125,2020-0824-1143-10-921
234.593750,0.671875,2020-0824-1143-11-593
235.328125,0.734375,2020-0824-1143-12-328
236.046875,0.718750,2020-0824-1143-13-046
236.828125,0.781250,2020-0824-1143-13-828
237.593750,0.765625,2020-0824-1143-14-593
238.390625,0.796875,2020-0824-1143-15-390
239.203125,0.812500,2020-0824-1143-16-203
239.984375,0.781250,2020-0824-1143-16-984
240.796875,0.812500,2020-0824-1143-17-796
241.562500,0.765625,2020-0824-1143-18-562
248.453125,0.859375,2020-0824-1143-25-453
249.187500,0.734375,2020-0824-1143-26-187
249.921875,0.734375,2020-0824-1143-26-921
250.687500,0.765625,2020-0824-1143-27-687
251.406250,0.718750,2020-0824-1143-28-406
261.562500,0.796875,2020-0824-1143-38-562
262.312500,0.750000,2020-0824-1143-39-312
263.093750,0.781250,2020-0824-1143-40-093
263.828125,0.734375,2020-0824-1143-40-828
264.546875,0.718750,2020-0824-1143-41-546
265.234375,0.687500,2020-0824-1143-42-234
265.968750,0.734375,2020-0824-1143-42-968
266.671875,0.703125,2020-0824-1143-43-671
