1597989263.000000,2020-0821-1454-23-000
4.000000,hz
34.65,2020-0821-1454-23-000
34.65,2020-0821-1454-23-250
34.65,2020-0821-1454-23-500
34.65,2020-0821-1454-23-750
34.65,2020-0821-1454-24-000
34.65,2020-0821-1454-24-250
34.65,2020-0821-1454-24-500
34.65,2020-0821-1454-24-750
34.68,2020-0821-1454-25-000
34.68,2020-0821-1454-25-250
34.68,2020-0821-1454-25-500
34.68,2020-0821-1454-25-750
34.66,2020-0821-1454-26-000
34.66,2020-0821-1454-26-250
34.66,2020-0821-1454-26-500
34.66,2020-0821-1454-26-750
34.65,2020-0821-1454-27-000
34.65,2020-0821-1454-27-250
34.65,2020-0821-1454-27-500
34.65,2020-0821-1454-27-750
34.65,2020-0821-1454-28-000
34.65,2020-0821-1454-28-250
34.65,2020-0821-1454-28-500
34.65,2020-0821-1454-28-750
34.65,2020-0821-1454-29-000
34.65,2020-0821-1454-29-250
34.65,2020-0821-1454-29-500
34.65,2020-0821-1454-29-750
34.65,2020-0821-1454-30-000
34.65,2020-0821-1454-30-250
34.65,2020-0821-1454-30-500
34.65,2020-0821-1454-30-750
34.65,2020-0821-1454-31-000
34.65,2020-0821-1454-31-250
34.65,2020-0821-1454-31-500
34.65,2020-0821-1454-31-750
34.65,2020-0821-1454-32-000
34.65,2020-0821-1454-32-250
34.65,2020-0821-1454-32-500
34.65,2020-0821-1454-32-750
34.65,2020-0821-1454-33-000
34.65,2020-0821-1454-33-250
34.65,2020-0821-1454-33-500
34.65,2020-0821-1454-33-750
34.65,2020-0821-1454-34-000
34.65,2020-0821-1454-34-250
34.65,2020-0821-1454-34-500
34.65,2020-0821-1454-34-750
34.65,2020-0821-1454-35-000
34.65,2020-0821-1454-35-250
34.65,2020-0821-1454-35-500
34.65,2020-0821-1454-35-750
34.65,2020-0821-1454-36-000
34.65,2020-0821-1454-36-250
34.65,2020-0821-1454-36-500
34.65,2020-0821-1454-36-750
34.63,2020-0821-1454-37-000
