1597989504.000000,2020-0821-1458-24-000
4.000000,hz
35.79,2020-0821-1458-24-000
35.79,2020-0821-1458-24-250
35.79,2020-0821-1458-24-500
35.79,2020-0821-1458-24-750
35.79,2020-0821-1458-25-000
35.79,2020-0821-1458-25-250
35.79,2020-0821-1458-25-500
35.79,2020-0821-1458-25-750
35.79,2020-0821-1458-26-000
35.79,2020-0821-1458-26-250
35.79,2020-0821-1458-26-500
35.79,2020-0821-1458-26-750
35.81,2020-0821-1458-27-000
35.81,2020-0821-1458-27-250
35.81,2020-0821-1458-27-500
35.81,2020-0821-1458-27-750
35.79,2020-0821-1458-28-000
35.79,2020-0821-1458-28-250
35.79,2020-0821-1458-28-500
35.79,2020-0821-1458-28-750
35.77,2020-0821-1458-29-000
35.77,2020-0821-1458-29-250
35.77,2020-0821-1458-29-500
35.77,2020-0821-1458-29-750
35.79,2020-0821-1458-30-000
35.79,2020-0821-1458-30-250
35.79,2020-0821-1458-30-500
35.79,2020-0821-1458-30-750
35.75,2020-0821-1458-31-000
35.75,2020-0821-1458-31-250
35.75,2020-0821-1458-31-500
35.75,2020-0821-1458-31-750
35.77,2020-0821-1458-32-000
35.77,2020-0821-1458-32-250
35.77,2020-0821-1458-32-500
35.77,2020-0821-1458-32-750
35.77,2020-0821-1458-33-000
35.77,2020-0821-1458-33-250
35.77,2020-0821-1458-33-500
35.77,2020-0821-1458-33-750
35.79,2020-0821-1458-34-000
35.79,2020-0821-1458-34-250
35.79,2020-0821-1458-34-500
35.79,2020-0821-1458-34-750
35.77,2020-0821-1458-35-000
35.77,2020-0821-1458-35-250
35.77,2020-0821-1458-35-500
35.77,2020-0821-1458-35-750
35.73,2020-0821-1458-36-000
35.73,2020-0821-1458-36-250
35.73,2020-0821-1458-36-500
35.73,2020-0821-1458-36-750
35.77,2020-0821-1458-37-000
35.77,2020-0821-1458-37-250
35.77,2020-0821-1458-37-500
35.77,2020-0821-1458-37-750
35.77,2020-0821-1458-38-000
35.77,2020-0821-1458-38-250
35.77,2020-0821-1458-38-500
35.77,2020-0821-1458-38-750
35.79,2020-0821-1458-39-000
35.79,2020-0821-1458-39-250
35.79,2020-0821-1458-39-500
35.79,2020-0821-1458-39-750
35.77,2020-0821-1458-40-000
35.77,2020-0821-1458-40-250
35.77,2020-0821-1458-40-500
35.77,2020-0821-1458-40-750
35.77,2020-0821-1458-41-000
35.77,2020-0821-1458-41-250
35.77,2020-0821-1458-41-500
35.77,2020-0821-1458-41-750
35.75,2020-0821-1458-42-000
35.75,2020-0821-1458-42-250
35.75,2020-0821-1458-42-500
35.75,2020-0821-1458-42-750
35.75,2020-0821-1458-43-000
35.75,2020-0821-1458-43-250
35.75,2020-0821-1458-43-500
35.75,2020-0821-1458-43-750
35.75,2020-0821-1458-44-000
35.75,2020-0821-1458-44-250
