1597988359.000000,2020-0821-1439-19-000
4.000000,hz
34.66,2020-0821-1439-19-000
34.66,2020-0821-1439-19-250
34.66,2020-0821-1439-19-500
34.66,2020-0821-1439-19-750
34.66,2020-0821-1439-20-000
34.66,2020-0821-1439-20-250
34.66,2020-0821-1439-20-500
34.66,2020-0821-1439-20-750
34.66,2020-0821-1439-21-000
34.66,2020-0821-1439-21-250
34.66,2020-0821-1439-21-500
34.66,2020-0821-1439-21-750
34.66,2020-0821-1439-22-000
34.66,2020-0821-1439-22-250
34.66,2020-0821-1439-22-500
34.66,2020-0821-1439-22-750
34.66,2020-0821-1439-23-000
34.66,2020-0821-1439-23-250
34.66,2020-0821-1439-23-500
34.66,2020-0821-1439-23-750
34.68,2020-0821-1439-24-000
34.68,2020-0821-1439-24-250
34.68,2020-0821-1439-24-500
34.68,2020-0821-1439-24-750
34.65,2020-0821-1439-25-000
34.65,2020-0821-1439-25-250
34.65,2020-0821-1439-25-500
34.65,2020-0821-1439-25-750
34.65,2020-0821-1439-26-000
34.65,2020-0821-1439-26-250
34.65,2020-0821-1439-26-500
34.65,2020-0821-1439-26-750
34.66,2020-0821-1439-27-000
34.66,2020-0821-1439-27-250
34.66,2020-0821-1439-27-500
34.66,2020-0821-1439-27-750
34.66,2020-0821-1439-28-000
34.66,2020-0821-1439-28-250
34.66,2020-0821-1439-28-500
34.66,2020-0821-1439-28-750
34.66,2020-0821-1439-29-000
34.66,2020-0821-1439-29-250
34.66,2020-0821-1439-29-500
34.66,2020-0821-1439-29-750
34.63,2020-0821-1439-30-000
34.63,2020-0821-1439-30-250
34.63,2020-0821-1439-30-500
34.63,2020-0821-1439-30-750
34.63,2020-0821-1439-31-000
34.63,2020-0821-1439-31-250
34.63,2020-0821-1439-31-500
34.63,2020-0821-1439-31-750
34.65,2020-0821-1439-32-000
34.65,2020-0821-1439-32-250
34.65,2020-0821-1439-32-500
34.65,2020-0821-1439-32-750
34.63,2020-0821-1439-33-000
34.63,2020-0821-1439-33-250
34.63,2020-0821-1439-33-500
34.63,2020-0821-1439-33-750
34.65,2020-0821-1439-34-000
34.65,2020-0821-1439-34-250
34.65,2020-0821-1439-34-500
34.65,2020-0821-1439-34-750
34.65,2020-0821-1439-35-000
34.65,2020-0821-1439-35-250
34.65,2020-0821-1439-35-500
34.65,2020-0821-1439-35-750
