1597991675.000000,2020-0821-1534-35-000
4.000000,hz
35.61,2020-0821-1534-35-000
35.61,2020-0821-1534-35-250
35.61,2020-0821-1534-35-500
35.61,2020-0821-1534-35-750
35.61,2020-0821-1534-36-000
35.61,2020-0821-1534-36-250
35.61,2020-0821-1534-36-500
35.61,2020-0821-1534-36-750
35.61,2020-0821-1534-37-000
35.61,2020-0821-1534-37-250
35.61,2020-0821-1534-37-500
35.61,2020-0821-1534-37-750
35.59,2020-0821-1534-38-000
35.59,2020-0821-1534-38-250
35.59,2020-0821-1534-38-500
35.59,2020-0821-1534-38-750
35.61,2020-0821-1534-39-000
35.61,2020-0821-1534-39-250
35.61,2020-0821-1534-39-500
35.61,2020-0821-1534-39-750
35.59,2020-0821-1534-40-000
35.59,2020-0821-1534-40-250
35.59,2020-0821-1534-40-500
35.59,2020-0821-1534-40-750
35.61,2020-0821-1534-41-000
35.61,2020-0821-1534-41-250
35.61,2020-0821-1534-41-500
35.61,2020-0821-1534-41-750
35.59,2020-0821-1534-42-000
35.59,2020-0821-1534-42-250
35.59,2020-0821-1534-42-500
35.59,2020-0821-1534-42-750
35.61,2020-0821-1534-43-000
35.61,2020-0821-1534-43-250
35.61,2020-0821-1534-43-500
35.61,2020-0821-1534-43-750
35.57,2020-0821-1534-44-000
35.57,2020-0821-1534-44-250
35.57,2020-0821-1534-44-500
35.57,2020-0821-1534-44-750
35.59,2020-0821-1534-45-000
35.59,2020-0821-1534-45-250
35.59,2020-0821-1534-45-500
35.59,2020-0821-1534-45-750
35.59,2020-0821-1534-46-000
35.59,2020-0821-1534-46-250
35.59,2020-0821-1534-46-500
35.59,2020-0821-1534-46-750
35.59,2020-0821-1534-47-000
35.59,2020-0821-1534-47-250
35.59,2020-0821-1534-47-500
35.59,2020-0821-1534-47-750
35.59,2020-0821-1534-48-000
35.59,2020-0821-1534-48-250
35.59,2020-0821-1534-48-500
35.59,2020-0821-1534-48-750
35.57,2020-0821-1534-49-000
35.57,2020-0821-1534-49-250
35.57,2020-0821-1534-49-500
35.57,2020-0821-1534-49-750
35.59,2020-0821-1534-50-000
35.59,2020-0821-1534-50-250
35.59,2020-0821-1534-50-500
