1597995306.000000,IBI,2020-0821-1635-06-000
16.968750,0.687500,2020-0821-1635-22-968
17.656250,0.687500,2020-0821-1635-23-656
18.359375,0.703125,2020-0821-1635-24-359
19.062500,0.703125,2020-0821-1635-25-062
19.812500,0.750000,2020-0821-1635-25-812
20.546875,0.734375,2020-0821-1635-26-546
21.234375,0.687500,2020-0821-1635-27-234
21.937500,0.703125,2020-0821-1635-27-937
22.640625,0.703125,2020-0821-1635-28-640
23.343750,0.703125,2020-0821-1635-29-343
23.984375,0.640625,2020-0821-1635-29-984
24.656250,0.671875,2020-0821-1635-30-656
25.312500,0.656250,2020-0821-1635-31-312
25.984375,0.671875,2020-0821-1635-31-984
26.625000,0.640625,2020-0821-1635-32-625
27.281250,0.656250,2020-0821-1635-33-281
27.953125,0.671875,2020-0821-1635-33-953
28.625000,0.671875,2020-0821-1635-34-625
29.281250,0.656250,2020-0821-1635-35-281
29.921875,0.640625,2020-0821-1635-35-921
30.578125,0.656250,2020-0821-1635-36-578
31.250000,0.671875,2020-0821-1635-37-250
31.890625,0.640625,2020-0821-1635-37-890
32.531250,0.640625,2020-0821-1635-38-531
33.171875,0.640625,2020-0821-1635-39-171
33.828125,0.656250,2020-0821-1635-39-828
34.468750,0.640625,2020-0821-1635-40-468
35.093750,0.625000,2020-0821-1635-41-093
35.718750,0.625000,2020-0821-1635-41-718
36.343750,0.625000,2020-0821-1635-42-343
36.968750,0.625000,2020-0821-1635-42-968
37.578125,0.609375,2020-0821-1635-43-578
38.218750,0.640625,2020-0821-1635-44-218
38.921875,0.703125,2020-0821-1635-44-921
39.578125,0.656250,2020-0821-1635-45-578
40.203125,0.625000,2020-0821-1635-46-203
40.796875,0.593750,2020-0821-1635-46-796
52.375000,0.640625,2020-0821-1635-58-375
52.984375,0.609375,2020-0821-1635-58-984
53.562500,0.578125,2020-0821-1635-59-562
54.156250,0.593750,2020-0821-1636-00-156
54.812500,0.656250,2020-0821-1636-00-812
55.515625,0.703125,2020-0821-1636-01-515
56.203125,0.687500,2020-0821-1636-02-203
56.843750,0.640625,2020-0821-1636-02-843
57.453125,0.609375,2020-0821-1636-03-453
58.062500,0.609375,2020-0821-1636-04-062
58.687500,0.625000,2020-0821-1636-04-687
59.312500,0.625000,2020-0821-1636-05-312
59.906250,0.593750,2020-0821-1636-05-906
60.500000,0.593750,2020-0821-1636-06-500
61.140625,0.640625,2020-0821-1636-07-140
61.828125,0.687500,2020-0821-1636-07-828
62.468750,0.640625,2020-0821-1636-08-468
63.062500,0.593750,2020-0821-1636-09-062
63.703125,0.640625,2020-0821-1636-09-703
64.390625,0.687500,2020-0821-1636-10-390
65.078125,0.687500,2020-0821-1636-11-078
65.703125,0.625000,2020-0821-1636-11-703
66.328125,0.625000,2020-0821-1636-12-328
66.937500,0.609375,2020-0821-1636-12-937
70.984375,0.625000,2020-0821-1636-16-984,Sess02_script06_User003F_001
71.593750,0.609375,2020-0821-1636-17-593,Sess02_script06_User003F_001
72.140625,0.546875,2020-0821-1636-18-140,Sess02_script06_User003F_001
72.703125,0.562500,2020-0821-1636-18-703,Sess02_script06_User003F_001
76.703125,0.609375,2020-0821-1636-22-703,Sess02_script06_User003F_001
77.375000,0.671875,2020-0821-1636-23-375,Sess02_script06_User003F_001
78.046875,0.671875,2020-0821-1636-24-046,Sess02_script06_User003F_001
78.765625,0.718750,2020-0821-1636-24-765,Sess02_script06_User003F_001
79.468750,0.703125,2020-0821-1636-25-468,Sess02_script06_User003F_001
80.171875,0.703125,2020-0821-1636-26-171,Sess02_script06_User003F_001
80.796875,0.625000,2020-0821-1636-26-796,Sess02_script06_User003F_001
81.375000,0.578125,2020-0821-1636-27-375,Sess02_script06_User003F_001
84.375000,0.593750,2020-0821-1636-30-375,Sess02_script06_User003F_001
85.015625,0.640625,2020-0821-1636-31-015,Sess02_script06_User003F_001
89.046875,0.562500,2020-0821-1636-35-046,Sess02_script06_User003F_002
89.640625,0.593750,2020-0821-1636-35-640,Sess02_script06_User003F_002
90.171875,0.531250,2020-0821-1636-36-171,Sess02_script06_User003F_002
90.718750,0.546875,2020-0821-1636-36-718,Sess02_script06_User003F_002
91.234375,0.515625,2020-0821-1636-37-234,Sess02_script06_User003F_002
100.656250,0.656250,2020-0821-1636-46-656,Sess02_script06_User003F_005
101.281250,0.625000,2020-0821-1636-47-281,Sess02_script06_User003F_005
101.890625,0.609375,2020-0821-1636-47-890,Sess02_script06_User003F_005
102.468750,0.578125,2020-0821-1636-48-468,Sess02_script06_User003F_005
103.046875,0.578125,2020-0821-1636-49-046,Sess02_script06_User003F_005
103.625000,0.578125,2020-0821-1636-49-625,Sess02_script06_User003F_005
104.171875,0.546875,2020-0821-1636-50-171,Sess02_script06_User003F_006
104.703125,0.531250,2020-0821-1636-50-703,Sess02_script06_User003F_006
105.265625,0.562500,2020-0821-1636-51-265,Sess02_script06_User003F_006
105.875000,0.609375,2020-0821-1636-51-875,Sess02_script06_User003F_006
106.562500,0.687500,2020-0821-1636-52-562,Sess02_script06_User003F_006
107.312500,0.750000,2020-0821-1636-53-312,Sess02_script06_User003F_006
108.031250,0.718750,2020-0821-1636-54-031,Sess02_script06_User003F_006
108.765625,0.734375,2020-0821-1636-54-765,Sess02_script06_User003F_006
109.484375,0.718750,2020-0821-1636-55-484,Sess02_script06_User003F_006
117.859375,0.656250,2020-0821-1637-03-859,Sess02_script06_User003F_007
118.562500,0.703125,2020-0821-1637-04-562,Sess02_script06_User003F_007
119.156250,0.593750,2020-0821-1637-05-156,Sess02_script06_User003F_007
119.781250,0.625000,2020-0821-1637-05-781,Sess02_script06_User003F_007
120.359375,0.578125,2020-0821-1637-06-359,Sess02_script06_User003F_007
120.953125,0.593750,2020-0821-1637-06-953,Sess02_script06_User003F_007
121.578125,0.625000,2020-0821-1637-07-578,Sess02_script06_User003F_007
122.187500,0.609375,2020-0821-1637-08-187,Sess02_script06_User003F_007
