1597988786.000000,IBI,2020-0821-1446-26-000
11.343750,0.750000,2020-0821-1446-37-343
12.046875,0.703125,2020-0821-1446-38-046
12.734375,0.687500,2020-0821-1446-38-734
13.453125,0.718750,2020-0821-1446-39-453
14.203125,0.750000,2020-0821-1446-40-203
14.984375,0.781250,2020-0821-1446-40-984
15.703125,0.718750,2020-0821-1446-41-703
16.375000,0.671875,2020-0821-1446-42-375
17.078125,0.703125,2020-0821-1446-43-078
17.781250,0.703125,2020-0821-1446-43-781
24.375000,0.656250,2020-0821-1446-50-375
25.015625,0.640625,2020-0821-1446-51-015
25.640625,0.625000,2020-0821-1446-51-640
26.296875,0.656250,2020-0821-1446-52-296
26.953125,0.656250,2020-0821-1446-52-953
27.578125,0.625000,2020-0821-1446-53-578
28.203125,0.625000,2020-0821-1446-54-203
28.937500,0.734375,2020-0821-1446-54-937
29.687500,0.750000,2020-0821-1446-55-687
30.437500,0.750000,2020-0821-1446-56-437
31.218750,0.781250,2020-0821-1446-57-218
31.968750,0.750000,2020-0821-1446-57-968
32.687500,0.718750,2020-0821-1446-58-687
33.296875,0.609375,2020-0821-1446-59-296
34.078125,0.781250,2020-0821-1447-00-078
37.125000,0.484375,2020-0821-1447-03-125
39.640625,0.546875,2020-0821-1447-05-640
40.187500,0.546875,2020-0821-1447-06-187
40.734375,0.546875,2020-0821-1447-06-734
41.296875,0.562500,2020-0821-1447-07-296
41.859375,0.562500,2020-0821-1447-07-859
42.406250,0.546875,2020-0821-1447-08-406
42.984375,0.578125,2020-0821-1447-08-984
43.625000,0.640625,2020-0821-1447-09-625
44.250000,0.625000,2020-0821-1447-10-250
44.859375,0.609375,2020-0821-1447-10-859
45.484375,0.625000,2020-0821-1447-11-484
46.109375,0.625000,2020-0821-1447-12-109
46.718750,0.609375,2020-0821-1447-12-718
47.312500,0.593750,2020-0821-1447-13-312
47.937500,0.625000,2020-0821-1447-13-937
48.562500,0.625000,2020-0821-1447-14-562
49.203125,0.640625,2020-0821-1447-15-203
49.796875,0.593750,2020-0821-1447-15-796
50.406250,0.609375,2020-0821-1447-16-406,Sess02_script01_User003F_001
51.015625,0.609375,2020-0821-1447-17-015,Sess02_script01_User003F_001
51.640625,0.625000,2020-0821-1447-17-640,Sess02_script01_User003F_001
52.234375,0.593750,2020-0821-1447-18-234,Sess02_script01_User003F_001
52.843750,0.609375,2020-0821-1447-18-843,Sess02_script01_User003F_001
53.421875,0.578125,2020-0821-1447-19-421,Sess02_script01_User003F_001
54.000000,0.578125,2020-0821-1447-20-000
54.546875,0.546875,2020-0821-1447-20-546
55.093750,0.546875,2020-0821-1447-21-093
55.656250,0.562500,2020-0821-1447-21-656
56.234375,0.578125,2020-0821-1447-22-234
56.796875,0.562500,2020-0821-1447-22-796
57.359375,0.562500,2020-0821-1447-23-359
57.906250,0.546875,2020-0821-1447-23-906
58.453125,0.546875,2020-0821-1447-24-453
58.984375,0.531250,2020-0821-1447-24-984
59.531250,0.546875,2020-0821-1447-25-531
60.078125,0.546875,2020-0821-1447-26-078
60.625000,0.546875,2020-0821-1447-26-625
61.187500,0.562500,2020-0821-1447-27-187
61.765625,0.578125,2020-0821-1447-27-765
62.375000,0.609375,2020-0821-1447-28-375
62.984375,0.609375,2020-0821-1447-28-984
63.656250,0.671875,2020-0821-1447-29-656
64.343750,0.687500,2020-0821-1447-30-343
64.968750,0.625000,2020-0821-1447-30-968
65.578125,0.609375,2020-0821-1447-31-578
66.171875,0.593750,2020-0821-1447-32-171
66.781250,0.609375,2020-0821-1447-32-781
67.375000,0.593750,2020-0821-1447-33-375
67.984375,0.609375,2020-0821-1447-33-984
68.578125,0.593750,2020-0821-1447-34-578
69.218750,0.640625,2020-0821-1447-35-218
69.859375,0.640625,2020-0821-1447-35-859
70.500000,0.640625,2020-0821-1447-36-500
71.125000,0.625000,2020-0821-1447-37-125
