1597994048.000000,IBI,2020-0821-1614-08-000
10.765625,0.562500,2020-0821-1614-18-765
11.343750,0.578125,2020-0821-1614-19-343
11.968750,0.625000,2020-0821-1614-19-968
12.609375,0.640625,2020-0821-1614-20-609
13.234375,0.625000,2020-0821-1614-21-234
13.875000,0.640625,2020-0821-1614-21-875
14.468750,0.593750,2020-0821-1614-22-468
15.062500,0.593750,2020-0821-1614-23-062
15.687500,0.625000,2020-0821-1614-23-687
16.390625,0.703125,2020-0821-1614-24-390
17.109375,0.718750,2020-0821-1614-25-109
17.796875,0.687500,2020-0821-1614-25-796
18.437500,0.640625,2020-0821-1614-26-437
19.078125,0.640625,2020-0821-1614-27-078
19.718750,0.640625,2020-0821-1614-27-718
20.453125,0.734375,2020-0821-1614-28-453
21.125000,0.671875,2020-0821-1614-29-125
21.765625,0.640625,2020-0821-1614-29-765
22.375000,0.609375,2020-0821-1614-30-375
23.000000,0.625000,2020-0821-1614-31-000
23.671875,0.671875,2020-0821-1614-31-671
24.328125,0.656250,2020-0821-1614-32-328
24.953125,0.625000,2020-0821-1614-32-953
34.062500,0.578125,2020-0821-1614-42-062
34.718750,0.656250,2020-0821-1614-42-718
35.375000,0.656250,2020-0821-1614-43-375
36.000000,0.625000,2020-0821-1614-44-000
36.703125,0.703125,2020-0821-1614-44-703
37.421875,0.718750,2020-0821-1614-45-421
38.093750,0.671875,2020-0821-1614-46-093
38.750000,0.656250,2020-0821-1614-46-750
39.390625,0.640625,2020-0821-1614-47-390
40.031250,0.640625,2020-0821-1614-48-031
40.656250,0.625000,2020-0821-1614-48-656
41.250000,0.593750,2020-0821-1614-49-250
41.828125,0.578125,2020-0821-1614-49-828
42.390625,0.562500,2020-0821-1614-50-390
42.968750,0.578125,2020-0821-1614-50-968
43.531250,0.562500,2020-0821-1614-51-531
44.093750,0.562500,2020-0821-1614-52-093
44.671875,0.578125,2020-0821-1614-52-671
45.281250,0.609375,2020-0821-1614-53-281
45.921875,0.640625,2020-0821-1614-53-921
46.578125,0.656250,2020-0821-1614-54-578
47.203125,0.625000,2020-0821-1614-55-203
47.843750,0.640625,2020-0821-1614-55-843
48.484375,0.640625,2020-0821-1614-56-484
49.171875,0.687500,2020-0821-1614-57-171
49.843750,0.671875,2020-0821-1614-57-843
50.453125,0.609375,2020-0821-1614-58-453
51.109375,0.656250,2020-0821-1614-59-109
51.781250,0.671875,2020-0821-1614-59-781
52.453125,0.671875,2020-0821-1615-00-453
53.140625,0.687500,2020-0821-1615-01-140
53.781250,0.640625,2020-0821-1615-01-781
54.421875,0.640625,2020-0821-1615-02-421
55.078125,0.656250,2020-0821-1615-03-078
55.687500,0.609375,2020-0821-1615-03-687
56.296875,0.609375,2020-0821-1615-04-296
56.875000,0.578125,2020-0821-1615-04-875
57.437500,0.562500,2020-0821-1615-05-437
57.984375,0.546875,2020-0821-1615-05-984,Sess02_script05_User003F_001
58.531250,0.546875,2020-0821-1615-06-531,Sess02_script05_User003F_001
59.078125,0.546875,2020-0821-1615-07-078,Sess02_script05_User003F_001
59.734375,0.656250,2020-0821-1615-07-734,Sess02_script05_User003F_001
60.390625,0.656250,2020-0821-1615-08-390,Sess02_script05_User003F_001
61.093750,0.703125,2020-0821-1615-09-093,Sess02_script05_User003F_001
61.750000,0.656250,2020-0821-1615-09-750
62.453125,0.703125,2020-0821-1615-10-453
63.140625,0.687500,2020-0821-1615-11-140
63.812500,0.671875,2020-0821-1615-11-812
70.421875,0.671875,2020-0821-1615-18-421
71.125000,0.703125,2020-0821-1615-19-125
71.812500,0.687500,2020-0821-1615-19-812
72.484375,0.671875,2020-0821-1615-20-484
73.203125,0.718750,2020-0821-1615-21-203
