1597993592.000000,IBI,2020-0821-1606-32-000
29.531250,0.656250,2020-0821-1607-01-531
30.187500,0.656250,2020-0821-1607-02-187
30.859375,0.671875,2020-0821-1607-02-859
31.546875,0.687500,2020-0821-1607-03-546
32.234375,0.687500,2020-0821-1607-04-234
32.953125,0.718750,2020-0821-1607-04-953
33.671875,0.718750,2020-0821-1607-05-671
34.375000,0.703125,2020-0821-1607-06-375
35.093750,0.718750,2020-0821-1607-07-093
35.812500,0.718750,2020-0821-1607-07-812
36.515625,0.703125,2020-0821-1607-08-515
37.203125,0.687500,2020-0821-1607-09-203
37.890625,0.687500,2020-0821-1607-09-890
38.578125,0.687500,2020-0821-1607-10-578
39.265625,0.687500,2020-0821-1607-11-265
39.968750,0.703125,2020-0821-1607-11-968
40.734375,0.765625,2020-0821-1607-12-734
41.515625,0.781250,2020-0821-1607-13-515
42.281250,0.765625,2020-0821-1607-14-281
43.046875,0.765625,2020-0821-1607-15-046
43.796875,0.750000,2020-0821-1607-15-796
44.546875,0.750000,2020-0821-1607-16-546
45.312500,0.765625,2020-0821-1607-17-312
46.031250,0.718750,2020-0821-1607-18-031
46.718750,0.687500,2020-0821-1607-18-718
47.421875,0.703125,2020-0821-1607-19-421
48.140625,0.718750,2020-0821-1607-20-140
48.859375,0.718750,2020-0821-1607-20-859
49.593750,0.734375,2020-0821-1607-21-593
50.421875,0.828125,2020-0821-1607-22-421
51.343750,0.921875,2020-0821-1607-23-343
52.281250,0.937500,2020-0821-1607-24-281
53.218750,0.937500,2020-0821-1607-25-218
54.062500,0.843750,2020-0821-1607-26-062
77.265625,0.921875,2020-0821-1607-49-265
78.203125,0.937500,2020-0821-1607-50-203
79.156250,0.953125,2020-0821-1607-51-156
104.859375,0.859375,2020-0821-1608-16-859
105.734375,0.875000,2020-0821-1608-17-734
106.546875,0.812500,2020-0821-1608-18-546
107.453125,0.906250,2020-0821-1608-19-453
108.296875,0.843750,2020-0821-1608-20-296
108.968750,0.671875,2020-0821-1608-20-968
145.484375,0.718750,2020-0821-1608-57-484
146.234375,0.750000,2020-0821-1608-58-234
146.937500,0.703125,2020-0821-1608-58-937
147.625000,0.687500,2020-0821-1608-59-625
148.312500,0.687500,2020-0821-1609-00-312
